tfbh,ident,name,ename,isCurrent,beginTime,endTime,land,time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,r7Quad,r10Quad,r12Quad,remark,forecast,is_current,begin_time,end_time,move_dir,move_speed,radius7,radius10,radius12,radius7_quad,radius10_quad,radius12_quad
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-17T08:00:00,142.3,7.8,强热带风暴(STS),10,25,,,994,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-17T14:00:00,141.3,7.8,强热带风暴(STS),10,25,,,992,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-17T20:00:00,140.0,7.9,强热带风暴(STS),10,25,,,992,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-18T02:00:00,138.3,8.0,强热带风暴(STS),10,25,,,992,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-18T08:00:00,136.8,8.0,强热带风暴(STS),10,25,,,992,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-18T14:00:00,135.2,8.2,强热带风暴(STS),10,25,,,992,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-18T20:00:00,133.8,8.3,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-19T02:00:00,132.3,8.3,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-19T08:00:00,130.2,8.2,强热带风暴(STS),11,30,,,988,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-19T14:00:00,128.1,8.1,强热带风暴(STS),11,30,,,988,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-19T20:00:00,126.8,8.2,强热带风暴(STS),11,30,,,988,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-20T02:00:00,125.0,8.5,强热带风暴(STS),10,25,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-20T08:00:00,122.7,8.5,热带风暴(TS),8,20,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-20T14:00:00,121.0,8.5,热带风暴(TS),8,20,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-20T20:00:00,119.9,8.8,热带风暴(TS),8,20,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-21T02:00:00,118.8,9.3,热带风暴(TS),8,20,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-21T08:00:00,118.0,10.1,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-21T14:00:00,117.0,11.0,热带低压(TD),7,15,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-21T20:00:00,115.9,11.3,热带低压(TD),7,15,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-22T02:00:00,115.0,11.5,热带低压(TD),7,15,,,1005,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-22T08:00:00,114.5,11.5,热带低压(TD),7,15,,,1005,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-22T14:00:00,114.1,11.6,热带低压(TD),7,15,,,1005,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-22T20:00:00,113.8,11.7,热带低压(TD),7,15,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-23T02:00:00,113.5,11.8,热带低压(TD),7,15,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-23T08:00:00,113.2,12.0,热带低压(TD),7,15,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-23T14:00:00,112.5,12.2,热带低压(TD),7,15,,,1007,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-23T20:00:00,112.0,12.3,热带低压(TD),7,15,,,1007,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-24T02:00:00,111.6,12.5,热带低压(TD),7,15,,,1007,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-24T08:00:00,110.7,12.5,热带低压(TD),6,12,,,1008,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-24T14:00:00,110.0,12.5,热带低压(TD),6,12,,,1008,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198201,198201,-,Mamie,0.0,1982-03-14T14:00:00,1982-03-24T20:00:00,[],1982-03-24T20:00:00,109.0,12.0,热带低压(TD),6,12,,,1008,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198202,,-,Nelson,,,,[],1982-03-18T20:00:00,158.0,5.0,,5,10,,,1004,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-19T02:00:00,156.5,5.1,热带低压(TD),6,12,,,1004,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-19T08:00:00,155.3,5.4,热带低压(TD),7,15,,,1000,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-19T14:00:00,154.0,5.9,热带低压(TD),7,15,,,996,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-19T20:00:00,152.2,6.3,热带低压(TD),7,15,,,996,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-20T02:00:00,150.9,6.8,热带低压(TD),7,15,,,996,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-20T08:00:00,149.5,6.8,热带低压(TD),7,15,,,996,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-20T14:00:00,148.5,6.9,热带风暴(TS),8,20,,,994,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-20T20:00:00,147.4,7.0,热带风暴(TS),8,20,,,998,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-21T02:00:00,146.5,7.3,热带风暴(TS),8,20,,,998,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-21T08:00:00,145.4,7.6,热带风暴(TS),8,20,,,994,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-21T14:00:00,144.2,7.8,热带风暴(TS),8,20,,,994,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-21T20:00:00,143.4,8.0,强热带风暴(STS),10,25,,,987,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-22T02:00:00,142.0,8.1,强热带风暴(STS),11,30,,,978,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-22T08:00:00,140.0,8.3,强热带风暴(STS),11,30,,,975,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-22T14:00:00,138.1,8.4,强热带风暴(STS),11,30,,,980,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-22T20:00:00,136.2,8.7,强热带风暴(STS),11,30,,,982,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-23T02:00:00,134.5,9.0,强热带风暴(STS),11,30,,,986,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-23T08:00:00,133.5,9.0,强热带风暴(STS),11,30,,,985,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-23T14:00:00,132.2,9.1,强热带风暴(STS),11,30,,,984,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-23T20:00:00,131.1,9.2,强热带风暴(STS),11,30,,,984,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-24T02:00:00,130.3,9.3,强热带风暴(STS),11,30,,,981,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-24T08:00:00,129.5,9.5,台风(TY),12,35,,,974,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-24T14:00:00,128.8,9.8,台风(TY),12,35,,,957,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-24T20:00:00,128.1,9.8,台风(TY),13,40,,,949,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-25T02:00:00,127.6,9.9,强台风(STY),14,45,,,945,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-25T08:00:00,127.2,10.0,强台风(STY),15,50,,,940,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-25T14:00:00,126.6,10.2,强台风(STY),15,50,,,934,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-25T20:00:00,126.3,10.3,强台风(STY),15,50,,,941,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-26T02:00:00,125.5,10.5,强台风(STY),14,45,,,947,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-26T08:00:00,124.9,10.6,强台风(STY),14,45,,,955,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
198202,,-,Nelson,,,,[],1982-03-26T14:00:00,124.1,10.7,台风(TY),13,40,,,962,,,,,,,,,0.0,1982-03-18T20:00:00,1982-03-31T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
