tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,radius7_quad,radius10_quad,radius12_quad,remark,forecast,ident,isCurrent,beginTime,endTime,moveDir,moveSpeed,r7,r10,r12,r7Quad,r10Quad,r12Quad
196301,-,Polly,0.0,1963-05-27T08:00:00,1963-06-07T14:00:00,[],1963-05-27T08:00:00,135.0,12.3,,0,0,,,1008,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196301,-,Polly,0.0,1963-05-27T08:00:00,1963-06-07T14:00:00,[],1963-05-27T14:00:00,134.6,12.7,,0,0,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196301,-,Polly,0.0,1963-05-27T08:00:00,1963-06-07T14:00:00,[],1963-05-27T20:00:00,134.2,13.1,,0,0,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196301,-,Polly,0.0,1963-05-27T08:00:00,1963-06-07T14:00:00,[],1963-05-28T02:00:00,133.7,13.3,,0,0,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196301,-,Polly,0.0,1963-05-27T08:00:00,1963-06-07T14:00:00,[],1963-05-28T08:00:00,133.2,13.5,,0,0,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196301,-,Polly,0.0,1963-05-27T08:00:00,1963-06-07T14:00:00,[],1963-05-28T14:00:00,132.5,13.6,,0,0,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196301,-,Polly,0.0,1963-05-27T08:00:00,1963-06-07T14:00:00,[],1963-05-28T20:00:00,132.0,13.5,,0,0,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196301,-,Polly,0.0,1963-05-27T08:00:00,1963-06-07T14:00:00,[],1963-05-29T02:00:00,131.5,13.5,,0,0,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196301,-,Polly,0.0,1963-05-27T08:00:00,1963-06-07T14:00:00,[],1963-05-29T08:00:00,130.9,13.4,,0,0,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196301,-,Polly,0.0,1963-05-27T08:00:00,1963-06-07T14:00:00,[],1963-05-29T14:00:00,130.3,13.4,,0,0,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196301,-,Polly,0.0,1963-05-27T08:00:00,1963-06-07T14:00:00,[],1963-05-29T20:00:00,129.5,13.4,,0,0,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196301,-,Polly,0.0,1963-05-27T08:00:00,1963-06-07T14:00:00,[],1963-05-30T02:00:00,128.7,13.6,,0,0,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196301,-,Polly,0.0,1963-05-27T08:00:00,1963-06-07T14:00:00,[],1963-05-30T08:00:00,128.5,14.0,,0,0,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196301,-,Polly,0.0,1963-05-27T08:00:00,1963-06-07T14:00:00,[],1963-05-30T14:00:00,128.5,14.7,,0,0,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196301,-,Polly,0.0,1963-05-27T08:00:00,1963-06-07T14:00:00,[],1963-05-30T20:00:00,129.1,15.2,,0,0,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196301,-,Polly,0.0,1963-05-27T08:00:00,1963-06-07T14:00:00,[],1963-05-31T02:00:00,129.5,15.6,,0,0,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
