tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,radius7_quad,radius10_quad,radius12_quad,remark,forecast,ident,isCurrent,beginTime,endTime,moveDir,moveSpeed,r7,r10,r12,r7Quad,r10Quad,r12Quad
197401,-,Wanda,0.0,1974-01-09T08:00:00,1974-01-13T20:00:00,[],1974-01-09T08:00:00,132.2,8.0,,5,10,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197401,-,Wanda,0.0,1974-01-09T08:00:00,1974-01-13T20:00:00,[],1974-01-09T14:00:00,131.5,8.2,,5,10,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197401,-,Wanda,0.0,1974-01-09T08:00:00,1974-01-13T20:00:00,[],1974-01-09T20:00:00,130.9,8.6,热带低压(TD),7,15,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197401,-,Wanda,0.0,1974-01-09T08:00:00,1974-01-13T20:00:00,[],1974-01-10T02:00:00,130.5,9.2,热带风暴(TS),8,20,,,996,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197401,-,Wanda,0.0,1974-01-09T08:00:00,1974-01-13T20:00:00,[],1974-01-10T08:00:00,130.9,9.9,强热带风暴(STS),10,25,,,996,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197401,-,Wanda,0.0,1974-01-09T08:00:00,1974-01-13T20:00:00,[],1974-01-10T14:00:00,131.8,10.5,强热带风暴(STS),11,30,,,992,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197401,-,Wanda,0.0,1974-01-09T08:00:00,1974-01-13T20:00:00,[],1974-01-10T20:00:00,132.6,11.2,强热带风暴(STS),11,30,,,993,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197401,-,Wanda,0.0,1974-01-09T08:00:00,1974-01-13T20:00:00,[],1974-01-11T02:00:00,133.1,11.8,强热带风暴(STS),10,25,,,994,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197401,-,Wanda,0.0,1974-01-09T08:00:00,1974-01-13T20:00:00,[],1974-01-11T08:00:00,133.7,12.3,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197401,-,Wanda,0.0,1974-01-09T08:00:00,1974-01-13T20:00:00,[],1974-01-11T14:00:00,134.7,12.7,热带风暴(TS),8,20,,,996,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
