tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,radius7_quad,radius10_quad,radius12_quad,remark,forecast,ident,isCurrent,beginTime,endTime,moveDir,moveSpeed,r7,r10,r12,r7Quad,r10Quad,r12Quad
196501,-,Patsy,0.0,1965-01-17T08:00:00,1965-01-26T08:00:00,[],1965-01-17T08:00:00,126.0,12.0,,0,0,,,1007,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196501,-,Patsy,0.0,1965-01-17T08:00:00,1965-01-26T08:00:00,[],1965-01-17T14:00:00,126.5,11.5,,0,0,,,1005,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196501,-,Patsy,0.0,1965-01-17T08:00:00,1965-01-26T08:00:00,[],1965-01-17T20:00:00,127.0,11.0,,0,0,,,1005,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196501,-,Patsy,0.0,1965-01-17T08:00:00,1965-01-26T08:00:00,[],1965-01-18T02:00:00,127.5,11.6,,0,0,,,1005,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196501,-,Patsy,0.0,1965-01-17T08:00:00,1965-01-26T08:00:00,[],1965-01-18T08:00:00,126.5,12.0,,0,0,,,1005,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196501,-,Patsy,0.0,1965-01-17T08:00:00,1965-01-26T08:00:00,[],1965-01-18T14:00:00,126.0,11.0,,0,0,,,1005,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196501,-,Patsy,0.0,1965-01-17T08:00:00,1965-01-26T08:00:00,[],1965-01-18T20:00:00,126.5,10.2,,0,0,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196501,-,Patsy,0.0,1965-01-17T08:00:00,1965-01-26T08:00:00,[],1965-01-19T02:00:00,127.5,10.3,,0,0,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196501,-,Patsy,0.0,1965-01-17T08:00:00,1965-01-26T08:00:00,[],1965-01-19T08:00:00,127.8,11.5,,0,0,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196501,-,Patsy,0.0,1965-01-17T08:00:00,1965-01-26T08:00:00,[],1965-01-19T14:00:00,127.7,12.7,热带低压(TD),7,15,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
