tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,radius7_quad,radius10_quad,radius12_quad,remark,forecast,ident,isCurrent,beginTime,endTime,moveDir,moveSpeed,r7,r10,r12,r7Quad,r10Quad,r12Quad
197501,-,Lola,0.0,1975-01-21T14:00:00,1975-01-28T20:00:00,[],1975-01-21T14:00:00,137.6,6.6,热带低压(TD),6,12,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197501,-,Lola,0.0,1975-01-21T14:00:00,1975-01-28T20:00:00,[],1975-01-21T20:00:00,137.0,6.9,热带低压(TD),6,12,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197501,-,Lola,0.0,1975-01-21T14:00:00,1975-01-28T20:00:00,[],1975-01-22T02:00:00,136.2,7.2,热带低压(TD),6,12,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197501,-,Lola,0.0,1975-01-21T14:00:00,1975-01-28T20:00:00,[],1975-01-22T08:00:00,135.5,7.3,热带低压(TD),6,12,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197501,-,Lola,0.0,1975-01-21T14:00:00,1975-01-28T20:00:00,[],1975-01-22T14:00:00,134.8,7.5,热带风暴(TS),8,20,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197501,-,Lola,0.0,1975-01-21T14:00:00,1975-01-28T20:00:00,[],1975-01-22T20:00:00,134.5,7.6,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197501,-,Lola,0.0,1975-01-21T14:00:00,1975-01-28T20:00:00,[],1975-01-23T02:00:00,134.2,7.8,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197501,-,Lola,0.0,1975-01-21T14:00:00,1975-01-28T20:00:00,[],1975-01-23T08:00:00,134.0,8.0,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197501,-,Lola,0.0,1975-01-21T14:00:00,1975-01-28T20:00:00,[],1975-01-23T14:00:00,133.0,8.5,强热带风暴(STS),11,30,,,985,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197501,-,Lola,0.0,1975-01-21T14:00:00,1975-01-28T20:00:00,[],1975-01-23T20:00:00,131.4,8.8,强热带风暴(STS),11,30,,,985,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197501,-,Lola,0.0,1975-01-21T14:00:00,1975-01-28T20:00:00,[],1975-01-24T02:00:00,129.7,8.8,台风(TY),12,35,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197501,-,Lola,0.0,1975-01-21T14:00:00,1975-01-28T20:00:00,[],1975-01-24T08:00:00,128.0,8.8,台风(TY),12,35,,,975,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197501,-,Lola,0.0,1975-01-21T14:00:00,1975-01-28T20:00:00,[],1975-01-24T14:00:00,126.4,9.0,台风(TY),12,35,,,975,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197501,-,Lola,0.0,1975-01-21T14:00:00,1975-01-28T20:00:00,[],1975-01-24T20:00:00,124.6,9.4,强热带风暴(STS),11,30,,,985,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197501,-,Lola,0.0,1975-01-21T14:00:00,1975-01-28T20:00:00,[],1975-01-25T02:00:00,122.7,10.2,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
197501,-,Lola,0.0,1975-01-21T14:00:00,1975-01-28T20:00:00,[],1975-01-25T08:00:00,120.8,10.9,强热带风暴(STS),10,25,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
