tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,radius7_quad,radius10_quad,radius12_quad,remark,forecast
201401,玲玲,Lingling,0,2014-01-18T20:00:00,2014-01-20T08:00:00,[],2014-01-18T20:00:00,127.5,9.4,热带风暴(TS),8,18,,,1006,150.0,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201401,玲玲,Lingling,0,2014-01-18T20:00:00,2014-01-20T08:00:00,[],2014-01-19T02:00:00,127.4,8.5,热带风暴(TS),8,18,,,1006,150.0,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201401,玲玲,Lingling,0,2014-01-18T20:00:00,2014-01-20T08:00:00,[],2014-01-19T08:00:00,128.1,7.5,热带风暴(TS),8,18,,,1006,150.0,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201401,玲玲,Lingling,0,2014-01-18T20:00:00,2014-01-20T08:00:00,[],2014-01-19T14:00:00,128.1,7.0,热带风暴(TS),8,18,南西南,9.0,1007,150.0,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201401,玲玲,Lingling,0,2014-01-18T20:00:00,2014-01-20T08:00:00,[],2014-01-19T20:00:00,127.9,6.6,热带低压(TD),7,16,,,1008,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201401,玲玲,Lingling,0,2014-01-18T20:00:00,2014-01-20T08:00:00,[],2014-01-20T02:00:00,128.2,6.6,热带低压(TD),7,16,,,1008,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201401,玲玲,Lingling,0,2014-01-18T20:00:00,2014-01-20T08:00:00,[],2014-01-20T08:00:00,128.6,6.5,热带低压(TD),7,15,,,1008,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201402,剑鱼,Kajiki,0,2014-01-31T08:00:00,2014-02-01T17:00:00,[],2014-01-31T08:00:00,130.8,10.1,热带风暴(TS),8,20,西,38.0,995,300.0,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201402,剑鱼,Kajiki,0,2014-01-31T08:00:00,2014-02-01T17:00:00,[],2014-01-31T14:00:00,128.2,10.0,热带风暴(TS),9,23,西,38.0,990,300.0,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201402,剑鱼,Kajiki,0,2014-01-31T08:00:00,2014-02-01T17:00:00,[],2014-01-31T20:00:00,126.3,9.9,强热带风暴(STS),11,30,西,30.0,983,300.0,50.0,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201402,剑鱼,Kajiki,0,2014-01-31T08:00:00,2014-02-01T17:00:00,[],2014-02-01T02:00:00,122.9,10.2,热带风暴(TS),9,23,西西北,28.0,988,300.0,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201402,剑鱼,Kajiki,0,2014-01-31T08:00:00,2014-02-01T17:00:00,[],2014-02-01T05:00:00,121.8,10.5,热带风暴(TS),9,23,西西北,35.0,988,300.0,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201402,剑鱼,Kajiki,0,2014-01-31T08:00:00,2014-02-01T17:00:00,[],2014-02-01T08:00:00,121.8,10.5,热带风暴(TS),8,20,西西北,25.0,995,300.0,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201402,剑鱼,Kajiki,0,2014-01-31T08:00:00,2014-02-01T17:00:00,[],2014-02-01T11:00:00,121.4,10.8,热带风暴(TS),8,18,西西北,20.0,998,200.0,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
