tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast,ident,isCurrent,beginTime,endTime,moveDir,moveSpeed,r7,r10,r12,r7Quad,r10Quad,r12Quad
200003,鸿雁,KIROGI,0.0,2000-07-02T20:00:00,2000-07-09T08:00:00,[],2000-07-07T08:00:00,136.7,28.1,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,
200003,鸿雁,KIROGI,0.0,2000-07-02T20:00:00,2000-07-09T08:00:00,[],2000-07-07T14:00:00,137.7,29.9,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,
200003,鸿雁,KIROGI,0.0,2000-07-02T20:00:00,2000-07-09T08:00:00,[],2000-07-07T20:00:00,138.8,31.9,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,
200003,鸿雁,KIROGI,0.0,2000-07-02T20:00:00,2000-07-09T08:00:00,[],2000-07-08T02:00:00,139.9,34.1,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,
200003,鸿雁,KIROGI,0.0,2000-07-02T20:00:00,2000-07-09T08:00:00,[],2000-07-08T08:00:00,141.4,36.5,台风(TY),12,33,,,975,,,,,,,,,,,,,,,,
200003,鸿雁,KIROGI,0.0,2000-07-02T20:00:00,2000-07-09T08:00:00,[],2000-07-08T14:00:00,142.9,39.2,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,
200003,鸿雁,KIROGI,0.0,2000-07-02T20:00:00,2000-07-09T08:00:00,[],2000-07-08T20:00:00,144.0,41.2,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,
200003,鸿雁,KIROGI,0.0,2000-07-02T20:00:00,2000-07-09T08:00:00,[],2000-07-09T02:00:00,144.6,42.0,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,
200003,鸿雁,KIROGI,0.0,2000-07-02T20:00:00,2000-07-09T08:00:00,[],2000-07-09T08:00:00,146.5,42.1,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-02T20:00:00,117.2,15.3,热带低压(TD),6,12,,,1002,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-03T02:00:00,117.5,15.7,热带低压(TD),6,12,,,1002,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-03T08:00:00,117.8,15.9,热带低压(TD),6,12,,,1000,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-03T14:00:00,118.3,16.0,热带低压(TD),7,15,,,998,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-03T20:00:00,118.8,16.1,热带低压(TD),7,15,,,998,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-04T02:00:00,119.1,16.2,热带低压(TD),7,15,,,998,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-04T08:00:00,119.5,16.5,热带低压(TD),7,15,,,998,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-04T14:00:00,120.1,17.3,热带低压(TD),7,15,,,995,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-04T20:00:00,120.6,18.4,热带低压(TD),7,15,,,995,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-05T02:00:00,120.7,18.8,热带低压(TD),7,15,,,995,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-05T08:00:00,120.7,18.8,热带低压(TD),7,15,,,995,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-05T14:00:00,120.7,18.8,热带低压(TD),7,15,,,995,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-05T20:00:00,120.3,19.1,热带低压(TD),7,15,,,995,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-06T02:00:00,120.1,19.5,热带风暴(TS),8,20,,,990,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-06T08:00:00,119.9,19.6,强热带风暴(STS),10,25,,,985,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-06T14:00:00,119.6,19.7,强热带风暴(STS),10,28,,,980,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-06T20:00:00,119.1,20.0,强热带风暴(STS),11,30,,,975,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-07T02:00:00,118.7,20.1,强热带风暴(STS),11,30,,,975,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-07T08:00:00,118.3,19.5,台风(TY),12,33,,,970,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-07T14:00:00,118.7,19.7,台风(TY),12,35,,,970,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-07T20:00:00,118.9,19.7,台风(TY),12,35,,,970,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-08T02:00:00,119.0,19.8,台风(TY),12,35,,,965,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-08T08:00:00,119.4,20.0,台风(TY),12,35,,,965,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-08T14:00:00,119.6,20.2,台风(TY),12,35,,,965,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-08T20:00:00,120.2,20.5,台风(TY),12,33,,,970,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200004,启德,Kai-tak,,,,"[{'position': '浙江省.台州市.玉环县.鸡山乡', 'land_time': '2000-07-10T02:00:00', 'lng': 121.4, 'lat': 28.052497}]",2000-07-09T02:00:00,120.9,21.2,台风(TY),12,33,,,975,,,,,200004,0.0,2000-07-02T20:00:00,2000-07-11T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
