tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,radius7_quad,radius10_quad,radius12_quad,remark,forecast,ident,isCurrent,beginTime,endTime,moveDir,moveSpeed,r7,r10,r12,r7Quad,r10Quad,r12Quad
198601,-,Judy,0.0,1986-01-30T20:00:00,1986-02-06T08:00:00,[],1986-01-30T20:00:00,152.5,4.5,热带低压(TD),7,15,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
198601,-,Judy,0.0,1986-01-30T20:00:00,1986-02-06T08:00:00,[],1986-01-31T02:00:00,151.0,3.5,热带低压(TD),7,15,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
198601,-,Judy,0.0,1986-01-30T20:00:00,1986-02-06T08:00:00,[],1986-01-31T08:00:00,150.0,2.7,热带低压(TD),7,15,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
198601,-,Judy,0.0,1986-01-30T20:00:00,1986-02-06T08:00:00,[],1986-01-31T14:00:00,148.5,3.0,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
198601,-,Judy,0.0,1986-01-30T20:00:00,1986-02-06T08:00:00,[],1986-01-31T20:00:00,147.0,3.3,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
198601,-,Judy,0.0,1986-01-30T20:00:00,1986-02-06T08:00:00,[],1986-02-01T02:00:00,145.5,3.9,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
198601,-,Judy,0.0,1986-01-30T20:00:00,1986-02-06T08:00:00,[],1986-02-01T08:00:00,143.6,4.3,热带低压(TD),7,15,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
198601,-,Judy,0.0,1986-01-30T20:00:00,1986-02-06T08:00:00,[],1986-02-01T14:00:00,142.0,4.5,热带风暴(TS),8,20,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
198601,-,Judy,0.0,1986-01-30T20:00:00,1986-02-06T08:00:00,[],1986-02-01T20:00:00,141.0,5.0,热带风暴(TS),8,20,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
198601,-,Judy,0.0,1986-01-30T20:00:00,1986-02-06T08:00:00,[],1986-02-02T02:00:00,139.0,5.5,热带风暴(TS),8,20,,,996,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
198601,-,Judy,0.0,1986-01-30T20:00:00,1986-02-06T08:00:00,[],1986-02-02T08:00:00,137.5,6.4,热带风暴(TS),8,20,,,996,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
198601,-,Judy,0.0,1986-01-30T20:00:00,1986-02-06T08:00:00,[],1986-02-02T14:00:00,136.2,7.8,热带风暴(TS),8,20,,,994,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
198601,-,Judy,0.0,1986-01-30T20:00:00,1986-02-06T08:00:00,[],1986-02-02T20:00:00,134.9,8.8,强热带风暴(STS),10,25,,,992,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
198601,-,Judy,0.0,1986-01-30T20:00:00,1986-02-06T08:00:00,[],1986-02-03T02:00:00,133.2,9.7,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
