tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,radius7_quad,radius10_quad,radius12_quad,remark,forecast
197201,-,Kit,0,1972-01-04T08:00:00,1972-01-12T20:00:00,[],1972-01-04T08:00:00,142.0,9.9,,0,0,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
197201,-,Kit,0,1972-01-04T08:00:00,1972-01-12T20:00:00,[],1972-01-04T14:00:00,141.0,9.7,热带低压(TD),7,15,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
197201,-,Kit,0,1972-01-04T08:00:00,1972-01-12T20:00:00,[],1972-01-04T20:00:00,140.0,9.5,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
197201,-,Kit,0,1972-01-04T08:00:00,1972-01-12T20:00:00,[],1972-01-05T02:00:00,138.7,9.6,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
197201,-,Kit,0,1972-01-04T08:00:00,1972-01-12T20:00:00,[],1972-01-05T08:00:00,137.4,9.7,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
197201,-,Kit,0,1972-01-04T08:00:00,1972-01-12T20:00:00,[],1972-01-05T14:00:00,136.2,9.8,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
197201,-,Kit,0,1972-01-04T08:00:00,1972-01-12T20:00:00,[],1972-01-05T20:00:00,135.0,10.0,热带低压(TD),7,15,,,996,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
197201,-,Kit,0,1972-01-04T08:00:00,1972-01-12T20:00:00,[],1972-01-06T02:00:00,133.9,10.1,热带低压(TD),7,15,,,996,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
197201,-,Kit,0,1972-01-04T08:00:00,1972-01-12T20:00:00,[],1972-01-06T08:00:00,132.8,10.3,热带风暴(TS),8,20,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
197201,-,Kit,0,1972-01-04T08:00:00,1972-01-12T20:00:00,[],1972-01-06T14:00:00,132.0,10.7,热带风暴(TS),8,20,,,985,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
