tfbh,ident,name,ename,isCurrent,beginTime,endTime,land,time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,r7Quad,r10Quad,r12Quad,remark,forecast,is_current,begin_time,end_time,move_dir,move_speed,radius7,radius10,radius12,radius7_quad,radius10_quad,radius12_quad
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-05T08:00:00,132.0,9.5,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-05T14:00:00,131.0,10.0,热带风暴(TS),8,20,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-05T20:00:00,130.5,10.5,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-06T02:00:00,131.3,11.8,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-06T08:00:00,132.8,12.7,强热带风暴(STS),11,30,,,985,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-06T14:00:00,134.0,13.0,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-06T20:00:00,134.5,12.5,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-07T02:00:00,134.5,12.5,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-07T08:00:00,134.5,12.5,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-07T14:00:00,135.0,12.0,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-07T20:00:00,135.5,11.0,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-08T02:00:00,135.5,11.0,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-08T08:00:00,135.5,11.0,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-08T14:00:00,135.0,10.0,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-08T20:00:00,134.3,10.5,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-09T02:00:00,134.3,11.1,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-09T08:00:00,135.0,11.0,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-09T14:00:00,135.6,10.3,热带风暴(TS),8,20,,,989,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-09T20:00:00,135.6,10.3,热带风暴(TS),8,20,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-10T02:00:00,136.3,9.6,热带风暴(TS),8,20,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-10T08:00:00,137.5,9.0,热带低压(TD),7,15,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-10T14:00:00,138.4,9.2,热带低压(TD),6,12,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-10T20:00:00,138.7,9.7,热带低压(TD),6,12,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-11T02:00:00,138.9,10.3,热带低压(TD),6,12,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-11T08:00:00,138.5,10.6,热带低压(TD),6,12,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-11T14:00:00,138.5,10.6,热带低压(TD),6,12,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-11T20:00:00,138.5,10.0,热带低压(TD),6,12,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-12T02:00:00,138.5,9.5,热带低压(TD),6,12,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-12T08:00:00,139.0,9.0,热带低压(TD),6,12,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-12T14:00:00,139.0,9.0,热带低压(TD),6,12,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-12T20:00:00,139.2,8.5,,5,10,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-13T02:00:00,138.7,8.4,,5,10,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-13T08:00:00,137.9,8.6,,5,10,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-13T14:00:00,137.0,8.8,,5,10,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-13T20:00:00,136.6,8.5,,5,10,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-14T02:00:00,136.2,8.2,,5,10,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-14T08:00:00,135.6,8.0,,5,10,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-14T14:00:00,134.8,8.5,,5,10,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-14T20:00:00,135.4,9.2,,5,10,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-15T02:00:00,135.9,9.6,,5,10,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-15T08:00:00,136.5,9.8,,5,10,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198501,198501,-,Fabian,0.0,1985-01-05T08:00:00,1985-01-15T14:00:00,[],1985-01-15T14:00:00,137.2,9.5,,5,9,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-18T20:00:00,129.8,9.0,,5,9,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-19T02:00:00,130.4,9.5,,5,9,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-19T08:00:00,131.0,10.0,,5,10,,,1005,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-19T14:00:00,131.3,10.3,,5,10,,,1005,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-19T20:00:00,131.7,10.7,,5,10,,,1005,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-20T02:00:00,132.2,11.3,,5,10,,,1005,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-20T08:00:00,132.3,11.7,热带低压(TD),6,12,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-20T14:00:00,132.5,12.2,热带低压(TD),6,12,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-20T20:00:00,132.6,12.6,热带低压(TD),6,12,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-21T02:00:00,132.4,13.0,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-21T08:00:00,132.3,13.3,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-21T14:00:00,132.2,13.7,热带低压(TD),7,15,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-21T20:00:00,132.0,14.2,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-22T02:00:00,131.9,14.8,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-22T08:00:00,131.7,15.4,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-22T14:00:00,131.6,16.0,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-22T20:00:00,131.3,16.7,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-23T02:00:00,130.8,17.3,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-23T08:00:00,130.5,18.0,强热带风暴(STS),11,30,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-23T14:00:00,130.0,18.5,强热带风暴(STS),11,30,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-23T20:00:00,129.4,19.1,台风(TY),12,35,,,970,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-24T02:00:00,128.9,19.7,台风(TY),13,40,,,960,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-24T08:00:00,128.8,20.5,台风(TY),13,40,,,956,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-24T14:00:00,129.1,21.5,强台风(STY),14,45,,,950,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-24T20:00:00,130.1,22.4,强台风(STY),14,45,,,955,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-25T02:00:00,130.9,23.2,台风(TY),13,40,,,965,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-25T08:00:00,132.0,24.5,台风(TY),12,35,,,970,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-25T14:00:00,133.4,26.2,台风(TY),12,35,,,972,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-25T20:00:00,135.2,27.5,强热带风暴(STS),11,30,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-26T02:00:00,136.9,28.9,强热带风暴(STS),10,25,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-26T08:00:00,138.5,30.5,强热带风暴(STS),10,25,,,985,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-26T14:00:00,139.6,31.0,热带风暴(TS),8,20,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-26T20:00:00,140.8,30.8,热带低压(TD),7,15,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
198502,198502,-,Gay,0.0,1985-05-18T20:00:00,1985-05-27T14:00:00,[],1985-05-27T02:00:00,142.0,30.5,热带低压(TD),7,15,,,997,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,
