tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast,radius12,radius7_quad,radius10_quad,radius12_quad
194726,-,-,0,1947-11-30T00:00:00,1947-12-03T06:00:00,[],1947-12-02T06:00:00,122.8,18.5,热带低压(TD),7,15,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194726,-,-,0,1947-11-30T00:00:00,1947-12-03T06:00:00,[],1947-12-02T12:00:00,124.2,19.2,热带风暴(TS),8,20,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194726,-,-,0,1947-11-30T00:00:00,1947-12-03T06:00:00,[],1947-12-02T18:00:00,125.7,19.7,热带风暴(TS),8,20,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194726,-,-,0,1947-11-30T00:00:00,1947-12-03T06:00:00,[],1947-12-03T00:00:00,127.5,20.4,热带低压(TD),7,17,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194726,-,-,0,1947-11-30T00:00:00,1947-12-03T06:00:00,[],1947-12-03T06:00:00,129.2,21.0,热带低压(TD),7,17,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-22T00:00:00,140.8,8.2,强热带风暴(STS),10,28,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-22T06:00:00,139.9,8.6,强热带风暴(STS),11,30,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-22T12:00:00,139.2,8.9,台风(TY),12,35,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-22T18:00:00,138.4,9.2,台风(TY),13,41,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-23T00:00:00,137.8,9.4,台风(TY),13,41,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-23T06:00:00,136.8,9.6,台风(TY),13,41,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-23T12:00:00,135.8,9.8,台风(TY),13,41,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-23T18:00:00,134.3,10.3,台风(TY),12,35,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-24T00:00:00,132.8,10.4,台风(TY),12,35,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-24T06:00:00,131.3,10.8,台风(TY),12,35,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-24T12:00:00,130.3,11.1,台风(TY),13,38,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-24T18:00:00,129.0,11.5,强台风(STY),14,43,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-25T00:00:00,127.8,11.9,强台风(STY),15,48,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-25T06:00:00,126.6,12.4,强台风(STY),15,48,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-25T12:00:00,124.6,13.0,强台风(STY),14,46,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-25T18:00:00,122.5,13.8,强台风(STY),14,43,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-26T00:00:00,120.7,14.6,台风(TY),12,35,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-26T06:00:00,119.2,15.7,台风(TY),12,35,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-26T12:00:00,118.3,17.2,台风(TY),12,35,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-26T18:00:00,118.2,18.4,强热带风暴(STS),11,30,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-27T00:00:00,118.5,19.8,强热带风暴(STS),10,28,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-27T06:00:00,120.3,20.8,强热带风暴(STS),10,25,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-27T12:00:00,122.0,22.0,热带风暴(TS),8,20,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-27T18:00:00,123.5,24.0,热带风暴(TS),8,20,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-28T00:00:00,125.8,25.2,热带风暴(TS),8,20,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-28T06:00:00,129.4,25.7,热带风暴(TS),8,20,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-28T12:00:00,132.4,26.7,热带风暴(TS),8,20,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-28T18:00:00,134.5,27.6,热带风暴(TS),8,20,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194727,-,-,0,1947-12-22T00:00:00,1947-12-29T00:00:00,[],1947-12-29T00:00:00,137.3,29.5,热带风暴(TS),8,20,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
