tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,radius7_quad,radius10_quad,radius12_quad,remark,forecast
195401,-,-,0,1954-03-01T14:00:00,1954-03-06T14:00:00,[],1954-03-01T14:00:00,136.4,6.7,热带低压(TD),7,15,,,996,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195401,-,-,0,1954-03-01T14:00:00,1954-03-06T14:00:00,[],1954-03-01T20:00:00,134.8,6.7,热带低压(TD),7,15,,,996,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195401,-,-,0,1954-03-01T14:00:00,1954-03-06T14:00:00,[],1954-03-02T02:00:00,133.5,6.8,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195401,-,-,0,1954-03-01T14:00:00,1954-03-06T14:00:00,[],1954-03-02T08:00:00,132.0,7.3,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195401,-,-,0,1954-03-01T14:00:00,1954-03-06T14:00:00,[],1954-03-02T14:00:00,131.0,8.0,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195401,-,-,0,1954-03-01T14:00:00,1954-03-06T14:00:00,[],1954-03-02T20:00:00,130.1,8.5,热带风暴(TS),8,20,,,994,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195401,-,-,0,1954-03-01T14:00:00,1954-03-06T14:00:00,[],1954-03-03T02:00:00,129.3,8.8,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195401,-,-,0,1954-03-01T14:00:00,1954-03-06T14:00:00,[],1954-03-03T08:00:00,128.3,9.0,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195401,-,-,0,1954-03-01T14:00:00,1954-03-06T14:00:00,[],1954-03-03T14:00:00,127.5,9.2,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195401,-,-,0,1954-03-01T14:00:00,1954-03-06T14:00:00,[],1954-03-03T20:00:00,126.5,9.4,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195401,-,-,0,1954-03-01T14:00:00,1954-03-06T14:00:00,[],1954-03-04T02:00:00,125.4,9.5,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195401,-,-,0,1954-03-01T14:00:00,1954-03-06T14:00:00,[],1954-03-04T08:00:00,124.3,9.6,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195401,-,-,0,1954-03-01T14:00:00,1954-03-06T14:00:00,[],1954-03-04T14:00:00,123.4,9.6,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195401,-,-,0,1954-03-01T14:00:00,1954-03-06T14:00:00,[],1954-03-04T20:00:00,122.5,9.6,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195401,-,-,0,1954-03-01T14:00:00,1954-03-06T14:00:00,[],1954-03-05T02:00:00,121.5,9.6,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195401,-,-,0,1954-03-01T14:00:00,1954-03-06T14:00:00,[],1954-03-05T08:00:00,120.8,9.5,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195401,-,-,0,1954-03-01T14:00:00,1954-03-06T14:00:00,[],1954-03-05T14:00:00,120.7,9.3,,0,0,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195401,-,-,0,1954-03-01T14:00:00,1954-03-06T14:00:00,[],1954-03-05T20:00:00,120.6,9.1,,0,0,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195401,-,-,0,1954-03-01T14:00:00,1954-03-06T14:00:00,[],1954-03-06T02:00:00,120.4,9.0,,0,0,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195401,-,-,0,1954-03-01T14:00:00,1954-03-06T14:00:00,[],1954-03-06T08:00:00,120.2,9.0,,0,0,,,1008,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195401,-,-,0,1954-03-01T14:00:00,1954-03-06T14:00:00,[],1954-03-06T14:00:00,120.0,9.0,,0,0,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195402,-,-,0,1954-05-05T08:00:00,1954-05-13T02:00:00,"[{'position': '海南省.黄岩岛.英州镇', 'land_time': '1954/5/11 20:00:00', 'lng': 109.789865, 'lat': 18.401347}]",1954-05-05T08:00:00,131.4,7.1,热带低压(TD),7,15,,,1008,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195402,-,-,0,1954-05-05T08:00:00,1954-05-13T02:00:00,"[{'position': '海南省.黄岩岛.英州镇', 'land_time': '1954/5/11 20:00:00', 'lng': 109.789865, 'lat': 18.401347}]",1954-05-05T14:00:00,130.5,7.0,热带低压(TD),7,15,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195402,-,-,0,1954-05-05T08:00:00,1954-05-13T02:00:00,"[{'position': '海南省.黄岩岛.英州镇', 'land_time': '1954/5/11 20:00:00', 'lng': 109.789865, 'lat': 18.401347}]",1954-05-05T20:00:00,129.7,7.0,热带低压(TD),7,15,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195402,-,-,0,1954-05-05T08:00:00,1954-05-13T02:00:00,"[{'position': '海南省.黄岩岛.英州镇', 'land_time': '1954/5/11 20:00:00', 'lng': 109.789865, 'lat': 18.401347}]",1954-05-06T02:00:00,128.7,7.2,热带低压(TD),7,15,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195402,-,-,0,1954-05-05T08:00:00,1954-05-13T02:00:00,"[{'position': '海南省.黄岩岛.英州镇', 'land_time': '1954/5/11 20:00:00', 'lng': 109.789865, 'lat': 18.401347}]",1954-05-06T08:00:00,128.0,7.5,热带低压(TD),7,15,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195402,-,-,0,1954-05-05T08:00:00,1954-05-13T02:00:00,"[{'position': '海南省.黄岩岛.英州镇', 'land_time': '1954/5/11 20:00:00', 'lng': 109.789865, 'lat': 18.401347}]",1954-05-06T14:00:00,127.3,8.0,热带低压(TD),7,15,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195402,-,-,0,1954-05-05T08:00:00,1954-05-13T02:00:00,"[{'position': '海南省.黄岩岛.英州镇', 'land_time': '1954/5/11 20:00:00', 'lng': 109.789865, 'lat': 18.401347}]",1954-05-06T20:00:00,126.3,8.5,热带低压(TD),7,15,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195402,-,-,0,1954-05-05T08:00:00,1954-05-13T02:00:00,"[{'position': '海南省.黄岩岛.英州镇', 'land_time': '1954/5/11 20:00:00', 'lng': 109.789865, 'lat': 18.401347}]",1954-05-07T02:00:00,125.4,8.9,热带低压(TD),7,15,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195402,-,-,0,1954-05-05T08:00:00,1954-05-13T02:00:00,"[{'position': '海南省.黄岩岛.英州镇', 'land_time': '1954/5/11 20:00:00', 'lng': 109.789865, 'lat': 18.401347}]",1954-05-07T08:00:00,124.2,9.3,热带低压(TD),7,15,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195402,-,-,0,1954-05-05T08:00:00,1954-05-13T02:00:00,"[{'position': '海南省.黄岩岛.英州镇', 'land_time': '1954/5/11 20:00:00', 'lng': 109.789865, 'lat': 18.401347}]",1954-05-07T14:00:00,123.2,9.5,热带风暴(TS),8,20,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195402,-,-,0,1954-05-05T08:00:00,1954-05-13T02:00:00,"[{'position': '海南省.黄岩岛.英州镇', 'land_time': '1954/5/11 20:00:00', 'lng': 109.789865, 'lat': 18.401347}]",1954-05-07T20:00:00,122.3,9.8,热带风暴(TS),8,20,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195402,-,-,0,1954-05-05T08:00:00,1954-05-13T02:00:00,"[{'position': '海南省.黄岩岛.英州镇', 'land_time': '1954/5/11 20:00:00', 'lng': 109.789865, 'lat': 18.401347}]",1954-05-08T02:00:00,121.6,10.0,热带风暴(TS),8,20,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195402,-,-,0,1954-05-05T08:00:00,1954-05-13T02:00:00,"[{'position': '海南省.黄岩岛.英州镇', 'land_time': '1954/5/11 20:00:00', 'lng': 109.789865, 'lat': 18.401347}]",1954-05-08T08:00:00,120.8,10.3,热带风暴(TS),8,20,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195402,-,-,0,1954-05-05T08:00:00,1954-05-13T02:00:00,"[{'position': '海南省.黄岩岛.英州镇', 'land_time': '1954/5/11 20:00:00', 'lng': 109.789865, 'lat': 18.401347}]",1954-05-08T14:00:00,119.7,10.5,强热带风暴(STS),10,25,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
