tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast,ident,isCurrent,beginTime,endTime,moveDir,moveSpeed,r7,r10,r12,r7Quad,r10Quad,r12Quad
200101,西马仑,CIMARON,0.0,2001-05-09T20:00:00,2001-05-15T20:00:00,[],2001-05-14T14:00:00,128.0,26.7,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,
200101,西马仑,CIMARON,0.0,2001-05-09T20:00:00,2001-05-15T20:00:00,[],2001-05-14T20:00:00,129.1,27.2,热带风暴(TS),8,18,,,998,,,,,,,,,,,,,,,,
200101,西马仑,CIMARON,0.0,2001-05-09T20:00:00,2001-05-15T20:00:00,[],2001-05-15T02:00:00,130.6,27.4,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,
200101,西马仑,CIMARON,0.0,2001-05-09T20:00:00,2001-05-15T20:00:00,[],2001-05-15T08:00:00,132.0,27.5,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,
200101,西马仑,CIMARON,0.0,2001-05-09T20:00:00,2001-05-15T20:00:00,[],2001-05-15T14:00:00,133.5,27.7,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,
200101,西马仑,CIMARON,0.0,2001-05-09T20:00:00,2001-05-15T20:00:00,[],2001-05-15T20:00:00,134.6,27.7,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,
200102,飞燕,CHEBI,0.0,2001-06-20T02:00:00,2001-06-25T14:00:00,[],2001-06-20T02:00:00,136.4,11.9,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,
200102,飞燕,CHEBI,0.0,2001-06-20T02:00:00,2001-06-25T14:00:00,[],2001-06-20T08:00:00,134.9,12.1,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,
200102,飞燕,CHEBI,0.0,2001-06-20T02:00:00,2001-06-25T14:00:00,[],2001-06-20T14:00:00,133.1,13.1,热带风暴(TS),8,18,,,998,,,,,,,,,,,,,,,,
200102,飞燕,CHEBI,0.0,2001-06-20T02:00:00,2001-06-25T14:00:00,[],2001-06-20T20:00:00,131.4,13.7,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,
200102,飞燕,CHEBI,0.0,2001-06-20T02:00:00,2001-06-25T14:00:00,[],2001-06-21T02:00:00,129.2,14.1,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,
200102,飞燕,CHEBI,0.0,2001-06-20T02:00:00,2001-06-25T14:00:00,[],2001-06-21T08:00:00,127.8,14.3,热带风暴(TS),9,23,,,990,,,,,,,,,,,,,,,,
200102,飞燕,CHEBI,0.0,2001-06-20T02:00:00,2001-06-25T14:00:00,[],2001-06-21T14:00:00,127.1,15.1,热带风暴(TS),9,23,,,990,,,,,,,,,,,,,,,,
200102,飞燕,CHEBI,0.0,2001-06-20T02:00:00,2001-06-25T14:00:00,[],2001-06-21T20:00:00,125.9,16.0,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,
200102,飞燕,CHEBI,0.0,2001-06-20T02:00:00,2001-06-25T14:00:00,[],2001-06-22T02:00:00,124.8,17.2,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,
200102,飞燕,CHEBI,0.0,2001-06-20T02:00:00,2001-06-25T14:00:00,[],2001-06-22T08:00:00,123.5,18.4,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,
200102,飞燕,CHEBI,0.0,2001-06-20T02:00:00,2001-06-25T14:00:00,[],2001-06-22T14:00:00,122.3,19.5,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,
200102,飞燕,CHEBI,0.0,2001-06-20T02:00:00,2001-06-25T14:00:00,[],2001-06-22T20:00:00,121.2,20.5,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,
200102,飞燕,CHEBI,0.0,2001-06-20T02:00:00,2001-06-25T14:00:00,[],2001-06-23T02:00:00,119.9,21.0,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,
200102,飞燕,CHEBI,0.0,2001-06-20T02:00:00,2001-06-25T14:00:00,[],2001-06-23T08:00:00,119.4,22.2,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,
200102,飞燕,CHEBI,0.0,2001-06-20T02:00:00,2001-06-25T14:00:00,[],2001-06-23T14:00:00,119.2,23.4,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,
200102,飞燕,CHEBI,0.0,2001-06-20T02:00:00,2001-06-25T14:00:00,[],2001-06-23T20:00:00,119.4,24.8,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,
200102,飞燕,CHEBI,0.0,2001-06-20T02:00:00,2001-06-25T14:00:00,[],2001-06-24T02:00:00,119.7,26.5,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,
200102,飞燕,CHEBI,0.0,2001-06-20T02:00:00,2001-06-25T14:00:00,[],2001-06-24T08:00:00,120.4,28.3,热带风暴(TS),9,23,,,990,,,,,,,,,,,,,,,,
200102,飞燕,CHEBI,0.0,2001-06-20T02:00:00,2001-06-25T14:00:00,[],2001-06-24T14:00:00,122.1,30.1,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,
200102,飞燕,CHEBI,0.0,2001-06-20T02:00:00,2001-06-25T14:00:00,[],2001-06-24T20:00:00,124.4,32.6,热带风暴(TS),8,18,,,998,,,,,,,,,,,,,,,,
200102,飞燕,CHEBI,0.0,2001-06-20T02:00:00,2001-06-25T14:00:00,[],2001-06-25T02:00:00,128.7,35.6,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,
200102,飞燕,CHEBI,0.0,2001-06-20T02:00:00,2001-06-25T14:00:00,[],2001-06-25T08:00:00,131.9,37.1,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,
200102,飞燕,CHEBI,0.0,2001-06-20T02:00:00,2001-06-25T14:00:00,[],2001-06-25T14:00:00,135.5,38.0,热带低压(TD),6,12,,,1000,,,,,,,,,,,,,,,,
200103,榴莲,DURIAN,0.0,2001-06-29T14:00:00,2001-07-03T20:00:00,[],2001-06-29T14:00:00,117.0,16.0,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,
200103,榴莲,DURIAN,0.0,2001-06-29T14:00:00,2001-07-03T20:00:00,[],2001-06-29T20:00:00,116.0,16.0,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,
200103,榴莲,DURIAN,0.0,2001-06-29T14:00:00,2001-07-03T20:00:00,[],2001-06-30T02:00:00,115.4,16.3,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,
200103,榴莲,DURIAN,0.0,2001-06-29T14:00:00,2001-07-03T20:00:00,[],2001-06-30T08:00:00,114.9,16.6,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,
200103,榴莲,DURIAN,0.0,2001-06-29T14:00:00,2001-07-03T20:00:00,[],2001-06-30T14:00:00,114.6,17.3,热带风暴(TS),8,18,,,998,,,,,,,,,,,,,,,,
200103,榴莲,DURIAN,0.0,2001-06-29T14:00:00,2001-07-03T20:00:00,[],2001-06-30T20:00:00,114.4,18.1,热带风暴(TS),9,23,,,990,,,,,,,,,,,,,,,,
200103,榴莲,DURIAN,0.0,2001-06-29T14:00:00,2001-07-03T20:00:00,[],2001-07-01T02:00:00,113.8,18.8,热带风暴(TS),9,23,,,990,,,,,,,,,,,,,,,,
200103,榴莲,DURIAN,0.0,2001-06-29T14:00:00,2001-07-03T20:00:00,[],2001-07-01T08:00:00,113.0,19.4,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,
200103,榴莲,DURIAN,0.0,2001-06-29T14:00:00,2001-07-03T20:00:00,[],2001-07-01T14:00:00,112.3,19.8,强热带风暴(STS),10,28,,,980,,,,,,,,,,,,,,,,
200103,榴莲,DURIAN,0.0,2001-06-29T14:00:00,2001-07-03T20:00:00,[],2001-07-01T20:00:00,111.6,20.2,台风(TY),12,33,,,975,,,,,,,,,,,,,,,,
200103,榴莲,DURIAN,0.0,2001-06-29T14:00:00,2001-07-03T20:00:00,[],2001-07-02T02:00:00,110.8,20.8,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,
200103,榴莲,DURIAN,0.0,2001-06-29T14:00:00,2001-07-03T20:00:00,[],2001-07-02T08:00:00,109.8,21.4,台风(TY),12,33,,,975,,,,,,,,,,,,,,,,
200103,榴莲,DURIAN,0.0,2001-06-29T14:00:00,2001-07-03T20:00:00,[],2001-07-02T14:00:00,108.8,21.6,强热带风暴(STS),10,28,,,980,,,,,,,,,,,,,,,,
200103,榴莲,DURIAN,0.0,2001-06-29T14:00:00,2001-07-03T20:00:00,[],2001-07-02T20:00:00,108.0,22.0,热带风暴(TS),9,23,,,990,,,,,,,,,,,,,,,,
200103,榴莲,DURIAN,0.0,2001-06-29T14:00:00,2001-07-03T20:00:00,[],2001-07-03T02:00:00,107.1,22.3,热带风暴(TS),8,18,,,992,,,,,,,,,,,,,,,,
200103,榴莲,DURIAN,0.0,2001-06-29T14:00:00,2001-07-03T20:00:00,[],2001-07-03T08:00:00,106.5,22.7,热带低压(TD),7,15,,,995,,,,,,,,,,,,,,,,
200103,榴莲,DURIAN,0.0,2001-06-29T14:00:00,2001-07-03T20:00:00,[],2001-07-03T14:00:00,105.1,22.7,热带低压(TD),7,15,,,995,,,,,,,,,,,,,,,,
200103,榴莲,DURIAN,0.0,2001-06-29T14:00:00,2001-07-03T20:00:00,[],2001-07-03T20:00:00,104.5,22.8,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-01T14:00:00,138.5,7.2,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-01T20:00:00,138.1,7.8,热带低压(TD),7,15,,,995,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-02T02:00:00,137.8,8.8,热带低压(TD),7,15,,,995,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-02T08:00:00,137.0,10.5,热带风暴(TS),8,18,,,990,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-02T14:00:00,136.1,11.6,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-02T20:00:00,135.1,12.5,热带风暴(TS),9,23,,,985,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-03T02:00:00,133.6,13.3,强热带风暴(STS),10,25,,,980,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-03T08:00:00,131.7,14.0,强热带风暴(STS),10,28,,,980,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-03T14:00:00,129.7,15.3,强热带风暴(STS),11,30,,,975,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-03T20:00:00,127.8,16.3,台风(TY),12,33,,,970,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-04T02:00:00,126.1,17.4,台风(TY),12,35,,,965,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-04T08:00:00,124.1,18.4,台风(TY),12,35,,,965,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-04T14:00:00,122.1,18.9,台风(TY),12,35,,,965,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-04T20:00:00,120.5,19.2,台风(TY),12,35,,,965,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-05T02:00:00,119.9,19.5,台风(TY),12,35,,,965,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-05T08:00:00,118.5,20.5,台风(TY),12,35,,,965,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-05T14:00:00,117.5,20.9,台风(TY),12,35,,,965,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-05T20:00:00,116.6,21.2,台风(TY),12,35,,,965,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-06T02:00:00,116.0,21.8,台风(TY),12,35,,,965,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-06T08:00:00,114.9,22.8,强热带风暴(STS),11,30,,,970,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-06T14:00:00,113.5,23.0,强热带风暴(STS),10,25,,,980,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-06T20:00:00,112.5,23.3,热带风暴(TS),8,20,,,985,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-07T02:00:00,111.4,23.5,热带风暴(TS),8,18,,,988,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-07T08:00:00,109.8,23.8,热带低压(TD),7,15,,,990,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-07T14:00:00,108.4,23.5,热带低压(TD),7,15,,,992,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-07T20:00:00,107.5,23.6,热带低压(TD),6,12,,,995,,,,,,,,,,,,,,,,
200104,尤特,UTOR,0.0,2001-07-01T14:00:00,2001-07-08T02:00:00,[],2001-07-08T02:00:00,106.5,23.6,,5,10,,,997,,,,,,,,,,,,,,,,
200105,潭美,TRAMI,0.0,2001-07-08T08:00:00,2001-07-12T14:00:00,[],2001-07-08T08:00:00,128.8,12.8,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,
200105,潭美,TRAMI,0.0,2001-07-08T08:00:00,2001-07-12T14:00:00,[],2001-07-08T14:00:00,128.0,14.5,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,
200105,潭美,TRAMI,0.0,2001-07-08T08:00:00,2001-07-12T14:00:00,[],2001-07-08T20:00:00,127.4,15.8,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,
200105,潭美,TRAMI,0.0,2001-07-08T08:00:00,2001-07-12T14:00:00,[],2001-07-09T02:00:00,126.7,16.8,热带低压(TD),7,15,,,1004,,,,,,,,,,,,,,,,
200105,潭美,TRAMI,0.0,2001-07-08T08:00:00,2001-07-12T14:00:00,[],2001-07-09T08:00:00,126.2,17.5,热带低压(TD),7,15,,,1004,,,,,,,,,,,,,,,,
200105,潭美,TRAMI,0.0,2001-07-08T08:00:00,2001-07-12T14:00:00,[],2001-07-09T14:00:00,125.5,18.2,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,
200105,潭美,TRAMI,0.0,2001-07-08T08:00:00,2001-07-12T14:00:00,[],2001-07-09T20:00:00,125.0,18.9,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,
200105,潭美,TRAMI,0.0,2001-07-08T08:00:00,2001-07-12T14:00:00,[],2001-07-10T02:00:00,124.4,19.6,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,
200105,潭美,TRAMI,0.0,2001-07-08T08:00:00,2001-07-12T14:00:00,[],2001-07-10T08:00:00,124.0,20.0,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,
200105,潭美,TRAMI,0.0,2001-07-08T08:00:00,2001-07-12T14:00:00,[],2001-07-10T14:00:00,123.4,20.4,热带风暴(TS),8,18,,,995,,,,,,,,,,,,,,,,
200105,潭美,TRAMI,0.0,2001-07-08T08:00:00,2001-07-12T14:00:00,[],2001-07-10T20:00:00,122.8,20.8,热带风暴(TS),8,18,,,995,,,,,,,,,,,,,,,,
200105,潭美,TRAMI,0.0,2001-07-08T08:00:00,2001-07-12T14:00:00,[],2001-07-11T02:00:00,122.3,21.3,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,
200105,潭美,TRAMI,0.0,2001-07-08T08:00:00,2001-07-12T14:00:00,[],2001-07-11T08:00:00,122.0,21.7,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,
200105,潭美,TRAMI,0.0,2001-07-08T08:00:00,2001-07-12T14:00:00,[],2001-07-11T14:00:00,121.2,22.2,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,
200105,潭美,TRAMI,0.0,2001-07-08T08:00:00,2001-07-12T14:00:00,[],2001-07-11T20:00:00,120.6,22.6,热带风暴(TS),8,18,,,996,,,,,,,,,,,,,,,,
200105,潭美,TRAMI,0.0,2001-07-08T08:00:00,2001-07-12T14:00:00,[],2001-07-12T02:00:00,120.0,23.0,热带风暴(TS),8,18,,,996,,,,,,,,,,,,,,,,
200105,潭美,TRAMI,0.0,2001-07-08T08:00:00,2001-07-12T14:00:00,[],2001-07-12T08:00:00,119.4,23.6,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,
200105,潭美,TRAMI,0.0,2001-07-08T08:00:00,2001-07-12T14:00:00,[],2001-07-12T14:00:00,119.3,24.6,热带低压(TD),6,12,,,1000,,,,,,,,,,,,,,,,
200106,康妮,Kong-rey,,,,[],2001-07-21T14:00:00,151.7,24.0,热带低压(TD),6,12,,,1008,,,,,200106,0.0,2001-07-21T14:00:00,2001-07-29T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200106,康妮,Kong-rey,,,,[],2001-07-21T20:00:00,151.5,24.5,热带低压(TD),7,15,,,1006,,,,,200106,0.0,2001-07-21T14:00:00,2001-07-29T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200106,康妮,Kong-rey,,,,[],2001-07-22T02:00:00,151.1,24.8,热带低压(TD),7,15,,,1004,,,,,200106,0.0,2001-07-21T14:00:00,2001-07-29T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200106,康妮,Kong-rey,,,,[],2001-07-22T08:00:00,150.3,25.0,热带低压(TD),7,15,,,1000,,,,,200106,0.0,2001-07-21T14:00:00,2001-07-29T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200106,康妮,Kong-rey,,,,[],2001-07-22T14:00:00,149.7,25.2,热带风暴(TS),8,18,,,996,,,,,200106,0.0,2001-07-21T14:00:00,2001-07-29T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200106,康妮,Kong-rey,,,,[],2001-07-22T20:00:00,149.0,25.4,热带风暴(TS),8,20,,,996,,,,,200106,0.0,2001-07-21T14:00:00,2001-07-29T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200106,康妮,Kong-rey,,,,[],2001-07-23T02:00:00,148.6,25.3,热带风暴(TS),8,20,,,996,,,,,200106,0.0,2001-07-21T14:00:00,2001-07-29T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200106,康妮,Kong-rey,,,,[],2001-07-23T08:00:00,148.0,25.2,热带风暴(TS),8,20,,,996,,,,,200106,0.0,2001-07-21T14:00:00,2001-07-29T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200106,康妮,Kong-rey,,,,[],2001-07-23T14:00:00,147.2,25.3,热带风暴(TS),8,20,,,996,,,,,200106,0.0,2001-07-21T14:00:00,2001-07-29T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200106,康妮,Kong-rey,,,,[],2001-07-23T20:00:00,146.3,25.3,热带风暴(TS),9,23,,,992,,,,,200106,0.0,2001-07-21T14:00:00,2001-07-29T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200106,康妮,Kong-rey,,,,[],2001-07-24T02:00:00,145.3,25.3,强热带风暴(STS),10,25,,,990,,,,,200106,0.0,2001-07-21T14:00:00,2001-07-29T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200106,康妮,Kong-rey,,,,[],2001-07-24T08:00:00,144.2,25.5,强热带风暴(STS),10,25,,,990,,,,,200106,0.0,2001-07-21T14:00:00,2001-07-29T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200106,康妮,Kong-rey,,,,[],2001-07-24T14:00:00,143.0,25.8,强热带风暴(STS),10,25,,,985,,,,,200106,0.0,2001-07-21T14:00:00,2001-07-29T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
200106,康妮,Kong-rey,,,,[],2001-07-24T20:00:00,142.2,26.2,强热带风暴(STS),10,25,,,985,,,,,200106,0.0,2001-07-21T14:00:00,2001-07-29T20:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
