tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,radius7_quad,radius10_quad,radius12_quad,remark,forecast,ident,isCurrent,beginTime,endTime,moveDir,moveSpeed,r7,r10,r12,r7Quad,r10Quad,r12Quad
199001,-,Koryn,0.0,1990-01-12T14:00:00,1990-01-17T20:00:00,[],1990-01-12T14:00:00,152.5,7.0,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199001,-,Koryn,0.0,1990-01-12T14:00:00,1990-01-17T20:00:00,[],1990-01-12T20:00:00,151.5,8.0,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199001,-,Koryn,0.0,1990-01-12T14:00:00,1990-01-17T20:00:00,[],1990-01-13T02:00:00,150.5,8.5,热带低压(TD),7,15,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199001,-,Koryn,0.0,1990-01-12T14:00:00,1990-01-17T20:00:00,[],1990-01-13T08:00:00,149.5,9.0,热带低压(TD),7,15,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199001,-,Koryn,0.0,1990-01-12T14:00:00,1990-01-17T20:00:00,[],1990-01-13T14:00:00,148.2,9.7,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199001,-,Koryn,0.0,1990-01-12T14:00:00,1990-01-17T20:00:00,[],1990-01-13T20:00:00,146.6,11.2,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199001,-,Koryn,0.0,1990-01-12T14:00:00,1990-01-17T20:00:00,[],1990-01-14T02:00:00,145.5,12.7,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199001,-,Koryn,0.0,1990-01-12T14:00:00,1990-01-17T20:00:00,[],1990-01-14T08:00:00,145.4,13.3,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199001,-,Koryn,0.0,1990-01-12T14:00:00,1990-01-17T20:00:00,[],1990-01-14T14:00:00,145.5,14.0,强热带风暴(STS),10,25,,,985,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199001,-,Koryn,0.0,1990-01-12T14:00:00,1990-01-17T20:00:00,[],1990-01-14T20:00:00,145.5,14.5,强热带风暴(STS),11,30,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199001,-,Koryn,0.0,1990-01-12T14:00:00,1990-01-17T20:00:00,[],1990-01-15T02:00:00,145.6,15.0,台风(TY),12,35,,,970,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
