tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,radius7_quad,radius10_quad,radius12_quad,remark,forecast
195301,-,-,0,1953-02-20T14:00:00,1953-02-26T08:00:00,[],1953-02-24T08:00:00,134.8,13.9,台风(TY),12,35,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195301,-,-,0,1953-02-20T14:00:00,1953-02-26T08:00:00,[],1953-02-24T14:00:00,133.5,13.8,强热带风暴(STS),11,30,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195301,-,-,0,1953-02-20T14:00:00,1953-02-26T08:00:00,[],1953-02-24T20:00:00,132.0,13.8,强热带风暴(STS),11,30,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195301,-,-,0,1953-02-20T14:00:00,1953-02-26T08:00:00,[],1953-02-25T02:00:00,130.4,13.8,强热带风暴(STS),10,25,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195301,-,-,0,1953-02-20T14:00:00,1953-02-26T08:00:00,[],1953-02-25T08:00:00,128.0,13.3,强热带风暴(STS),10,25,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195301,-,-,0,1953-02-20T14:00:00,1953-02-26T08:00:00,[],1953-02-25T14:00:00,126.6,12.8,热带风暴(TS),8,20,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195301,-,-,0,1953-02-20T14:00:00,1953-02-26T08:00:00,[],1953-02-25T20:00:00,125.7,12.3,热带低压(TD),6,12,,,1012,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195301,-,-,0,1953-02-20T14:00:00,1953-02-26T08:00:00,[],1953-02-26T02:00:00,124.5,11.7,,0,0,,,1012,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195301,-,-,0,1953-02-20T14:00:00,1953-02-26T08:00:00,[],1953-02-26T08:00:00,122.3,10.0,,0,0,,,1012,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-05-29T08:00:00,146.0,8.0,热带低压(TD),7,15,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-05-29T14:00:00,145.3,8.3,热带风暴(TS),8,20,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-05-29T20:00:00,144.1,8.3,强热带风暴(STS),10,25,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-05-30T02:00:00,143.0,8.3,强热带风暴(STS),10,25,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-05-30T08:00:00,141.8,8.7,强热带风暴(STS),11,30,,,997,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-05-30T14:00:00,140.3,8.9,强热带风暴(STS),11,30,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-05-30T20:00:00,138.8,9.2,强热带风暴(STS),11,30,,,994,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-05-31T02:00:00,137.5,9.5,强热带风暴(STS),11,30,,,992,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-05-31T08:00:00,136.1,9.9,强热带风暴(STS),11,30,,,991,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-05-31T14:00:00,134.7,10.3,强热带风暴(STS),11,30,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-05-31T20:00:00,133.7,10.5,台风(TY),12,35,,,988,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-01T02:00:00,132.7,10.7,台风(TY),12,35,,,987,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-01T08:00:00,131.6,11.1,台风(TY),12,35,,,986,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-01T14:00:00,130.5,11.5,台风(TY),13,40,,,981,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-01T20:00:00,129.5,11.8,强台风(STY),14,45,,,970,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-02T02:00:00,128.6,12.3,超强台风(Super TY),16,55,,,957,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-02T08:00:00,127.7,12.7,超强台风(Super TY),17,60,,,944,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-02T14:00:00,126.7,13.3,超强台风(Super TY),17,60,,,944,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-02T20:00:00,126.0,13.8,超强台风(Super TY),17,60,,,946,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-03T02:00:00,125.5,14.4,超强台风(Super TY),17,60,,,948,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-03T08:00:00,125.1,14.9,超强台风(Super TY),17,60,,,950,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-03T14:00:00,124.5,15.5,超强台风(Super TY),16,55,,,956,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-03T20:00:00,123.7,16.2,强台风(STY),14,45,,,967,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-04T02:00:00,122.9,16.7,台风(TY),13,40,,,979,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-04T08:00:00,122.3,17.3,强热带风暴(STS),11,30,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-04T14:00:00,121.4,17.9,强热带风暴(STS),11,30,,,992,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-04T20:00:00,120.7,18.7,强热带风暴(STS),11,30,,,992,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-05T02:00:00,120.3,19.7,强热带风暴(STS),11,30,,,992,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-05T08:00:00,120.6,20.7,强热带风暴(STS),11,30,,,992,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-05T14:00:00,121.1,21.6,强热带风暴(STS),11,30,,,993,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-05T20:00:00,121.7,22.4,强热带风暴(STS),11,30,,,993,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-06T02:00:00,122.4,23.3,强热带风暴(STS),11,30,,,993,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-06T08:00:00,123.0,24.1,强热带风暴(STS),11,30,,,993,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-06T14:00:00,123.8,25.4,强热带风暴(STS),11,30,,,993,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-06T20:00:00,125.2,27.2,强热带风暴(STS),11,30,,,994,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-07T02:00:00,127.5,29.8,强热带风暴(STS),10,25,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-07T08:00:00,130.5,32.3,热带风暴(TS),8,20,,,997,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-07T14:00:00,132.4,34.0,热带低压(TD),7,15,,,997,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-07T20:00:00,135.5,35.8,,0,0,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195302,-,-,0,1953-05-29T08:00:00,1953-06-08T02:00:00,[],1953-06-08T02:00:00,137.5,37.7,,0,0,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195303,-,-,0,1953-06-14T08:00:00,1953-06-18T14:00:00,[],1953-06-14T08:00:00,109.1,9.9,,5,9,,,1003,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195303,-,-,0,1953-06-14T08:00:00,1953-06-18T14:00:00,[],1953-06-14T14:00:00,109.8,10.2,,5,9,,,1003,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195303,-,-,0,1953-06-14T08:00:00,1953-06-18T14:00:00,[],1953-06-14T20:00:00,110.2,10.3,,5,9,,,1003,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195303,-,-,0,1953-06-14T08:00:00,1953-06-18T14:00:00,[],1953-06-15T02:00:00,110.8,10.8,,5,9,,,1003,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195303,-,-,0,1953-06-14T08:00:00,1953-06-18T14:00:00,[],1953-06-15T08:00:00,111.3,11.4,,5,9,,,1003,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195303,-,-,0,1953-06-14T08:00:00,1953-06-18T14:00:00,[],1953-06-15T14:00:00,111.6,12.5,,5,10,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195303,-,-,0,1953-06-14T08:00:00,1953-06-18T14:00:00,[],1953-06-15T20:00:00,111.7,13.2,,5,10,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195303,-,-,0,1953-06-14T08:00:00,1953-06-18T14:00:00,[],1953-06-16T02:00:00,111.7,14.2,,5,10,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195303,-,-,0,1953-06-14T08:00:00,1953-06-18T14:00:00,[],1953-06-16T08:00:00,111.7,15.0,,5,10,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195303,-,-,0,1953-06-14T08:00:00,1953-06-18T14:00:00,[],1953-06-16T14:00:00,111.2,15.9,,5,10,,,999,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195303,-,-,0,1953-06-14T08:00:00,1953-06-18T14:00:00,[],1953-06-16T20:00:00,110.4,16.7,,5,10,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195303,-,-,0,1953-06-14T08:00:00,1953-06-18T14:00:00,[],1953-06-17T02:00:00,109.8,17.2,热带风暴(TS),8,20,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195303,-,-,0,1953-06-14T08:00:00,1953-06-18T14:00:00,[],1953-06-17T08:00:00,108.8,17.5,热带低压(TD),7,15,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195303,-,-,0,1953-06-14T08:00:00,1953-06-18T14:00:00,[],1953-06-17T14:00:00,107.9,17.8,热带低压(TD),7,15,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195303,-,-,0,1953-06-14T08:00:00,1953-06-18T14:00:00,[],1953-06-17T20:00:00,106.7,18.3,热带低压(TD),7,15,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195303,-,-,0,1953-06-14T08:00:00,1953-06-18T14:00:00,[],1953-06-18T02:00:00,105.4,18.7,热带低压(TD),6,12,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195303,-,-,0,1953-06-14T08:00:00,1953-06-18T14:00:00,[],1953-06-18T08:00:00,104.5,19.3,,5,10,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195303,-,-,0,1953-06-14T08:00:00,1953-06-18T14:00:00,[],1953-06-18T14:00:00,103.5,20.0,,5,10,,,999,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195304,-,-,0,1953-06-21T14:00:00,1953-06-28T14:00:00,[],1953-06-21T14:00:00,142.4,8.0,,0,0,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
195304,-,-,0,1953-06-21T14:00:00,1953-06-28T14:00:00,[],1953-06-21T20:00:00,140.5,7.6,,0,0,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
