tfbh,ident,name,ename,isCurrent,beginTime,endTime,land,time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,r7Quad,r10Quad,r12Quad,remark,forecast,is_current,begin_time,end_time,move_dir,move_speed,radius7,radius10
199709,,-,TINA,,,,[],1997-08-04T20:00:00,127.9,18.8,台风(TY),12,33,,,975,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-05T02:00:00,127.5,19.2,台风(TY),12,33,,,975,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-05T08:00:00,127.0,20.1,台风(TY),12,35,,,970,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-05T14:00:00,126.6,20.9,台风(TY),13,40,,,960,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-05T20:00:00,126.4,21.6,强台风(STY),14,45,,,955,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-06T02:00:00,126.2,22.1,台风(TY),13,40,,,960,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-06T08:00:00,126.2,23.2,台风(TY),13,40,,,960,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-06T14:00:00,126.4,24.1,台风(TY),13,40,,,960,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-06T20:00:00,126.4,25.0,台风(TY),13,40,,,960,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-07T02:00:00,126.4,25.7,台风(TY),13,40,,,960,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-07T08:00:00,126.4,26.8,台风(TY),13,40,,,960,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-07T14:00:00,126.3,27.6,台风(TY),12,35,,,970,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-07T20:00:00,126.2,28.2,台风(TY),12,35,,,970,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-08T02:00:00,126.2,29.1,台风(TY),12,33,,,975,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-08T08:00:00,126.2,30.1,强热带风暴(STS),11,30,,,980,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-08T14:00:00,126.2,31.3,强热带风暴(STS),11,30,,,980,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-08T20:00:00,126.2,32.4,强热带风暴(STS),10,28,,,980,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-09T02:00:00,127.0,33.9,热带风暴(TS),8,20,,,985,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-09T08:00:00,128.6,35.3,热带风暴(TS),8,18,,,990,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-09T14:00:00,131.0,37.5,热带风暴(TS),8,18,,,990,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-09T20:00:00,134.8,39.9,热带风暴(TS),8,18,,,995,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-10T02:00:00,139.0,41.9,热带风暴(TS),8,18,,,995,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-10T08:00:00,144.6,42.2,热带风暴(TS),8,18,,,995,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-10T14:00:00,149.4,42.1,热带风暴(TS),8,18,,,995,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-10T20:00:00,154.6,41.6,热带风暴(TS),8,18,,,998,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199709,,-,TINA,,,,[],1997-08-11T02:00:00,157.7,41.5,热带低压(TD),7,15,,,998,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-11T02:00:00,,,,
199710,,-,VICTOR,,,,[],1997-07-31T08:00:00,114.7,16.7,热带低压(TD),7,15,,,998,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-04T14:00:00,,,,
199710,,-,VICTOR,,,,[],1997-07-31T14:00:00,114.5,17.0,热带风暴(TS),8,18,,,995,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-04T14:00:00,,,,
199710,,-,VICTOR,,,,[],1997-07-31T20:00:00,114.1,17.1,热带风暴(TS),8,20,,,995,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-04T14:00:00,,,,
199710,,-,VICTOR,,,,[],1997-08-01T02:00:00,113.9,16.9,热带风暴(TS),8,20,,,995,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-04T14:00:00,,,,
199710,,-,VICTOR,,,,[],1997-08-01T08:00:00,114.0,17.4,热带风暴(TS),9,23,,,985,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-04T14:00:00,,,,
199710,,-,VICTOR,,,,[],1997-08-01T14:00:00,114.1,18.2,热带风暴(TS),9,23,,,980,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-04T14:00:00,,,,
199710,,-,VICTOR,,,,[],1997-08-01T20:00:00,114.2,18.7,强热带风暴(STS),10,25,,,980,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-04T14:00:00,,,,
199710,,-,VICTOR,,,,[],1997-08-02T02:00:00,114.1,19.3,强热带风暴(STS),10,25,,,980,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-04T14:00:00,,,,
199710,,-,VICTOR,,,,[],1997-08-02T08:00:00,114.1,20.3,强热带风暴(STS),11,30,,,975,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-04T14:00:00,,,,
199710,,-,VICTOR,,,,[],1997-08-02T14:00:00,113.9,21.1,强热带风暴(STS),11,30,,,968,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-04T14:00:00,,,,
199710,,-,VICTOR,,,,[],1997-08-02T20:00:00,114.1,22.3,强热带风暴(STS),11,30,,,970,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-04T14:00:00,,,,
199710,,-,VICTOR,,,,[],1997-08-03T02:00:00,113.7,23.7,强热带风暴(STS),10,25,,,980,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-04T14:00:00,,,,
199710,,-,VICTOR,,,,[],1997-08-03T08:00:00,113.4,25.2,热带低压(TD),6,12,,,990,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-04T14:00:00,,,,
199710,,-,VICTOR,,,,[],1997-08-03T14:00:00,113.8,26.8,,5,10,,,995,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-04T14:00:00,,,,
199710,,-,VICTOR,,,,[],1997-08-03T20:00:00,114.2,28.4,,5,10,,,995,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-04T14:00:00,,,,
199710,,-,VICTOR,,,,[],1997-08-04T02:00:00,115.0,30.0,,5,10,,,997,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-04T14:00:00,,,,
199710,,-,VICTOR,,,,[],1997-08-04T08:00:00,115.9,31.4,,5,10,,,998,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-04T14:00:00,,,,
199710,,-,VICTOR,,,,[],1997-08-04T14:00:00,117.0,32.5,,5,10,,,998,,,,,,,,,0.0,1997-07-31T08:00:00,1997-08-04T14:00:00,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-08T08:00:00,158.9,11.2,,5,10,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-08T14:00:00,158.3,11.9,,5,10,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-08T20:00:00,157.4,12.6,,5,10,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-09T02:00:00,156.4,13.6,热带低压(TD),6,12,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-09T08:00:00,155.7,14.2,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-09T14:00:00,155.3,14.5,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-09T20:00:00,155.0,14.8,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-10T02:00:00,154.5,15.1,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-10T08:00:00,153.8,15.4,热带风暴(TS),9,23,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-10T14:00:00,152.8,15.8,强热带风暴(STS),10,25,,,985,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-10T20:00:00,151.8,16.0,强热带风暴(STS),11,30,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-11T02:00:00,151.0,16.1,台风(TY),12,33,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-11T08:00:00,150.1,16.3,台风(TY),12,33,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-11T14:00:00,149.4,16.4,台风(TY),12,35,,,970,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-11T20:00:00,148.7,16.6,台风(TY),13,40,,,960,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-12T02:00:00,148.0,16.9,强台风(STY),14,45,,,955,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-12T08:00:00,147.2,17.3,强台风(STY),15,50,,,945,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-12T14:00:00,146.0,17.8,超强台风(Super TY),16,55,,,930,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-12T20:00:00,144.8,18.1,超强台风(Super TY),17,60,,,920,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-13T02:00:00,143.9,18.4,超强台风(Super TY),17,60,,,920,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-13T08:00:00,143.2,18.8,超强台风(Super TY),17,60,,,920,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-13T14:00:00,142.3,19.6,超强台风(Super TY),17,60,,,920,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-13T20:00:00,141.3,20.1,超强台风(Super TY),17,60,,,920,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-14T02:00:00,140.3,20.6,超强台风(Super TY),16,55,,,930,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-14T08:00:00,139.4,20.9,强台风(STY),15,50,,,935,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-14T14:00:00,138.8,21.6,强台风(STY),15,50,,,935,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-14T20:00:00,137.8,22.2,强台风(STY),14,45,,,945,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-15T02:00:00,136.6,22.4,强台风(STY),14,45,,,950,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-15T08:00:00,135.7,22.7,强台风(STY),14,45,,,950,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-15T14:00:00,135.0,23.0,强台风(STY),14,45,,,950,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-15T20:00:00,134.1,23.3,强台风(STY),14,45,,,950,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-16T02:00:00,132.9,23.6,强台风(STY),14,45,,,950,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-16T08:00:00,132.1,23.8,强台风(STY),14,45,,,950,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-16T14:00:00,131.0,24.0,强台风(STY),14,45,,,950,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-16T20:00:00,130.2,24.1,强台风(STY),14,45,,,950,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-17T02:00:00,129.3,24.3,强台风(STY),14,45,,,950,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-17T08:00:00,128.2,24.8,台风(TY),13,40,,,960,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-17T14:00:00,127.1,25.2,台风(TY),13,40,,,960,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-17T20:00:00,126.1,25.4,台风(TY),13,40,,,960,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
