tfbh,ident,name,ename,isCurrent,beginTime,endTime,land,time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,r7Quad,r10Quad,r12Quad,remark,forecast,is_current,begin_time,end_time,move_dir,move_speed,radius7,radius10
200501,200501,玫瑰,Kulap,0.0,2005-01-14T08:00:00,2005-01-19T20:00:00,[],2005-01-17T02:00:00,146.5,13.5,热带风暴(TS),9.0,23.0,,,990.0,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
200501,200501,玫瑰,Kulap,0.0,2005-01-14T08:00:00,2005-01-19T20:00:00,[],2005-01-17T08:00:00,147.7,14.2,热带风暴(TS),9.0,23.0,,,990.0,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
200501,200501,玫瑰,Kulap,0.0,2005-01-14T08:00:00,2005-01-19T20:00:00,[],2005-01-17T14:00:00,148.6,14.9,热带风暴(TS),9.0,23.0,,,990.0,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
200501,200501,玫瑰,Kulap,0.0,2005-01-14T08:00:00,2005-01-19T20:00:00,[],2005-01-17T20:00:00,149.6,15.7,热带风暴(TS),9.0,23.0,,,990.0,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
200501,200501,玫瑰,Kulap,0.0,2005-01-14T08:00:00,2005-01-19T20:00:00,[],2005-01-18T02:00:00,150.7,16.3,强热带风暴(STS),10.0,25.0,,,985.0,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
200501,200501,玫瑰,Kulap,0.0,2005-01-14T08:00:00,2005-01-19T20:00:00,[],2005-01-18T08:00:00,151.6,16.7,强热带风暴(STS),10.0,25.0,,,985.0,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
200501,200501,玫瑰,Kulap,0.0,2005-01-14T08:00:00,2005-01-19T20:00:00,[],2005-01-18T14:00:00,152.6,17.3,强热带风暴(STS),10.0,25.0,,,985.0,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
200501,200501,玫瑰,Kulap,0.0,2005-01-14T08:00:00,2005-01-19T20:00:00,[],2005-01-18T20:00:00,153.2,17.6,强热带风暴(STS),10.0,25.0,,,985.0,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
200501,200501,玫瑰,Kulap,0.0,2005-01-14T08:00:00,2005-01-19T20:00:00,[],2005-01-19T02:00:00,153.8,18.0,热带风暴(TS),9.0,23.0,,,990.0,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
200501,200501,玫瑰,Kulap,0.0,2005-01-14T08:00:00,2005-01-19T20:00:00,[],2005-01-19T08:00:00,154.4,18.4,热带风暴(TS),8.0,18.0,,,1000.0,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
200501,200501,玫瑰,Kulap,0.0,2005-01-14T08:00:00,2005-01-19T20:00:00,[],2005-01-19T14:00:00,155.1,18.7,热带低压(TD),7.0,15.0,,,1004.0,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
200501,200501,玫瑰,Kulap,0.0,2005-01-14T08:00:00,2005-01-19T20:00:00,[],2005-01-19T20:00:00,155.8,18.9,热带低压(TD),6.0,12.0,,,1010.0,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
200502,,洛克,Roke,,,,[],2005-03-16T08:00:00,131.1,11.7,热带风暴(TS),9.0,23.0,,,990.0,,,,,,,,,0.0,2005-03-16T08:00:00,2005-03-18T08:00:00,,,,
200502,,洛克,Roke,,,,[],2005-03-16T14:00:00,128.9,11.8,强热带风暴(STS),11.0,30.0,,,980.0,,,,,,,,,0.0,2005-03-16T08:00:00,2005-03-18T08:00:00,,,,
200502,,洛克,Roke,,,,[],2005-03-16T20:00:00,126.9,11.5,强热带风暴(STS),11.0,30.0,,,980.0,,,,,,,,,0.0,2005-03-16T08:00:00,2005-03-18T08:00:00,,,,
200502,,洛克,Roke,,,,[],2005-03-17T02:00:00,124.6,10.9,强热带风暴(STS),10.0,25.0,,,985.0,,,,,,,,,0.0,2005-03-16T08:00:00,2005-03-18T08:00:00,,,,
200502,,洛克,Roke,,,,[],2005-03-17T08:00:00,122.8,10.9,热带风暴(TS),9.0,23.0,,,988.0,,,,,,,,,0.0,2005-03-16T08:00:00,2005-03-18T08:00:00,,,,
200502,,洛克,Roke,,,,[],2005-03-17T14:00:00,121.0,11.3,热带风暴(TS),8.0,20.0,,,990.0,,,,,,,,,0.0,2005-03-16T08:00:00,2005-03-18T08:00:00,,,,
200502,,洛克,Roke,,,,[],2005-03-17T20:00:00,120.0,12.2,热带风暴(TS),8.0,20.0,,,990.0,,,,,,,,,0.0,2005-03-16T08:00:00,2005-03-18T08:00:00,,,,
200502,,洛克,Roke,,,,[],2005-03-18T02:00:00,118.3,12.6,热带风暴(TS),8.0,18.0,,,998.0,,,,,,,,,0.0,2005-03-16T08:00:00,2005-03-18T08:00:00,,,,
200502,,洛克,Roke,,,,[],2005-03-18T08:00:00,117.3,12.6,热带风暴(TS),8.0,18.0,,,998.0,,,,,,,,,0.0,2005-03-16T08:00:00,2005-03-18T08:00:00,,,,
200503,,桑卡,Sonca,,,,[],2005-04-23T08:00:00,132.8,11.6,热带风暴(TS),8.0,18.0,,,996.0,,,,,,,,,0.0,2005-04-23T08:00:00,2005-04-27T14:00:00,,,,
200503,,桑卡,Sonca,,,,[],2005-04-23T14:00:00,131.9,12.2,热带风暴(TS),9.0,23.0,,,990.0,,,,,,,,,0.0,2005-04-23T08:00:00,2005-04-27T14:00:00,,,,
200503,,桑卡,Sonca,,,,[],2005-04-24T02:00:00,131.3,13.3,强热带风暴(STS),11.0,30.0,,,975.0,,,,,,,,,0.0,2005-04-23T08:00:00,2005-04-27T14:00:00,,,,
200503,,桑卡,Sonca,,,,[],2005-04-24T08:00:00,130.8,13.5,台风(TY),12.0,33.0,,,975.0,,,,,,,,,0.0,2005-04-23T08:00:00,2005-04-27T14:00:00,,,,
200503,,桑卡,Sonca,,,,[],2005-04-24T14:00:00,130.7,14.0,台风(TY),13.0,40.0,,,960.0,,,,,,,,,0.0,2005-04-23T08:00:00,2005-04-27T14:00:00,,,,
200503,,桑卡,Sonca,,,,[],2005-04-24T20:00:00,130.8,14.4,强台风(STY),14.0,45.0,,,950.0,,,,,,,,,0.0,2005-04-23T08:00:00,2005-04-27T14:00:00,,,,
200503,,桑卡,Sonca,,,,[],2005-04-25T02:00:00,131.0,15.3,强台风(STY),14.0,45.0,,,950.0,,,,,,,,,0.0,2005-04-23T08:00:00,2005-04-27T14:00:00,,,,
200503,,桑卡,Sonca,,,,[],2005-04-25T14:00:00,131.5,16.5,强台风(STY),14.0,45.0,,,950.0,,,,,,,,,0.0,2005-04-23T08:00:00,2005-04-27T14:00:00,,,,
200503,,桑卡,Sonca,,,,[],2005-04-25T20:00:00,132.2,17.3,强台风(STY),14.0,45.0,,,950.0,,,,,,,,,0.0,2005-04-23T08:00:00,2005-04-27T14:00:00,,,,
200503,,桑卡,Sonca,,,,[],2005-04-26T02:00:00,132.7,18.2,强台风(STY),14.0,45.0,,,955.0,,,,,,,,,0.0,2005-04-23T08:00:00,2005-04-27T14:00:00,,,,
200503,,桑卡,Sonca,,,,[],2005-04-26T08:00:00,134.0,20.0,强台风(STY),14.0,45.0,,,955.0,,,,,,,,,0.0,2005-04-23T08:00:00,2005-04-27T14:00:00,,,,
200503,,桑卡,Sonca,,,,[],2005-04-26T14:00:00,135.9,21.6,台风(TY),13.0,40.0,,,965.0,,,,,,,,,0.0,2005-04-23T08:00:00,2005-04-27T14:00:00,,,,
200503,,桑卡,Sonca,,,,[],2005-04-26T20:00:00,138.1,23.4,台风(TY),13.0,40.0,,,965.0,,,,,,,,,0.0,2005-04-23T08:00:00,2005-04-27T14:00:00,,,,
200503,,桑卡,Sonca,,,,[],2005-04-27T02:00:00,140.2,24.8,台风(TY),13.0,40.0,,,965.0,,,,,,,,,0.0,2005-04-23T08:00:00,2005-04-27T14:00:00,,,,
200503,,桑卡,Sonca,,,,[],2005-04-27T08:00:00,142.8,25.5,强热带风暴(STS),11.0,30.0,,,980.0,,,,,,,,,0.0,2005-04-23T08:00:00,2005-04-27T14:00:00,,,,
200503,,桑卡,Sonca,,,,[],2005-04-27T14:00:00,145.7,26.7,强热带风暴(STS),10.0,25.0,,,985.0,,,,,,,,,0.0,2005-04-23T08:00:00,2005-04-27T14:00:00,,,,
200504,,纳沙,Nesat,,,,[],2005-06-01T08:00:00,143.2,10.5,热带风暴(TS),8.0,18.0,,,992.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,,
200504,,纳沙,Nesat,,,,[],2005-06-01T14:00:00,141.5,10.7,强热带风暴(STS),10.0,25.0,,,988.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,290.0,
200504,,纳沙,Nesat,,,,[],2005-06-01T20:00:00,140.4,10.7,强热带风暴(STS),11.0,30.0,,,980.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,300.0,50.0
200504,,纳沙,Nesat,,,,[],2005-06-02T02:00:00,139.6,10.9,强热带风暴(STS),11.0,30.0,,,980.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,,
200504,,纳沙,Nesat,,,,[],2005-06-02T08:00:00,138.5,11.1,台风(TY),12.0,33.0,,,975.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,350.0,70.0
200504,,纳沙,Nesat,,,,[],2005-06-02T14:00:00,137.3,11.3,台风(TY),13.0,40.0,,,960.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,350.0,120.0
200504,,纳沙,Nesat,,,,[],2005-06-02T20:00:00,136.3,11.7,强台风(STY),14.0,45.0,,,950.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,350.0,120.0
200504,,纳沙,Nesat,,,,[],2005-06-03T02:00:00,135.4,12.1,强台风(STY),14.0,45.0,,,950.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,350.0,120.0
200504,,纳沙,Nesat,,,,[],2005-06-03T08:00:00,134.3,12.3,强台风(STY),14.0,45.0,,,950.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,350.0,120.0
200504,,纳沙,Nesat,,,,[],2005-06-03T14:00:00,133.7,12.9,强台风(STY),15.0,50.0,,,945.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,350.0,120.0
200504,,纳沙,Nesat,,,,[],2005-06-03T20:00:00,132.5,13.7,强台风(STY),15.0,50.0,,,945.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,350.0,120.0
200504,,纳沙,Nesat,,,,[],2005-06-04T02:00:00,131.7,14.1,超强台风(Super TY),16.0,55.0,,,930.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,360.0,150.0
200504,,纳沙,Nesat,,,,[],2005-06-04T08:00:00,131.4,14.3,超强台风(Super TY),16.0,55.0,,,930.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,360.0,150.0
200504,,纳沙,Nesat,,,,[],2005-06-04T14:00:00,131.0,15.0,超强台风(Super TY),16.0,55.0,,,930.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,360.0,150.0
200504,,纳沙,Nesat,,,,[],2005-06-04T20:00:00,130.5,15.7,超强台风(Super TY),16.0,55.0,,,925.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,360.0,160.0
200504,,纳沙,Nesat,,,,[],2005-06-05T02:00:00,130.1,16.2,超强台风(Super TY),16.0,55.0,,,925.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,360.0,160.0
200504,,纳沙,Nesat,,,,[],2005-06-05T08:00:00,130.5,17.2,强台风(STY),15.0,50.0,,,940.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,350.0,140.0
200504,,纳沙,Nesat,,,,[],2005-06-05T14:00:00,130.7,18.0,强台风(STY),14.0,45.0,,,950.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,350.0,120.0
200504,,纳沙,Nesat,,,,[],2005-06-05T20:00:00,131.2,18.8,强台风(STY),14.0,45.0,,,950.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,350.0,120.0
200504,,纳沙,Nesat,,,,[],2005-06-06T02:00:00,131.9,19.7,强台风(STY),14.0,45.0,,,950.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,,
200504,,纳沙,Nesat,,,,[],2005-06-06T08:00:00,132.5,20.5,强台风(STY),14.0,45.0,,,950.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,350.0,120.0
200504,,纳沙,Nesat,,,,[],2005-06-06T14:00:00,133.3,21.1,强台风(STY),15.0,50.0,,,945.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,,
200504,,纳沙,Nesat,,,,[],2005-06-06T20:00:00,133.8,21.9,强台风(STY),15.0,50.0,,,940.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,350.0,120.0
200504,,纳沙,Nesat,,,,[],2005-06-07T02:00:00,134.1,22.3,强台风(STY),15.0,50.0,,,940.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,350.0,120.0
200504,,纳沙,Nesat,,,,[],2005-06-07T08:00:00,134.2,22.9,强台风(STY),14.0,45.0,,,950.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,350.0,110.0
200504,,纳沙,Nesat,,,,[],2005-06-07T14:00:00,134.1,23.5,强台风(STY),14.0,45.0,,,950.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,350.0,110.0
200504,,纳沙,Nesat,,,,[],2005-06-07T20:00:00,133.8,23.9,强台风(STY),14.0,45.0,,,950.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,350.0,110.0
200504,,纳沙,Nesat,,,,[],2005-06-08T02:00:00,133.7,24.4,强台风(STY),14.0,45.0,,,950.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,350.0,110.0
200504,,纳沙,Nesat,,,,[],2005-06-08T08:00:00,133.9,25.0,强台风(STY),14.0,45.0,,,950.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,350.0,110.0
200504,,纳沙,Nesat,,,,[],2005-06-08T14:00:00,134.3,25.6,台风(TY),13.0,40.0,,,960.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,350.0,100.0
200504,,纳沙,Nesat,,,,[],2005-06-08T20:00:00,135.3,26.0,台风(TY),13.0,38.0,,,965.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,320.0,80.0
200504,,纳沙,Nesat,,,,[],2005-06-09T02:00:00,136.1,26.6,台风(TY),12.0,35.0,,,970.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,300.0,80.0
200504,,纳沙,Nesat,,,,[],2005-06-09T08:00:00,136.8,27.4,强热带风暴(STS),11.0,30.0,,,980.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,,
200504,,纳沙,Nesat,,,,[],2005-06-09T14:00:00,137.2,28.7,强热带风暴(STS),11.0,30.0,,,980.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,300.0,70.0
200504,,纳沙,Nesat,,,,[],2005-06-09T20:00:00,137.7,29.1,强热带风暴(STS),10.0,25.0,,,988.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,300.0,60.0
200504,,纳沙,Nesat,,,,[],2005-06-10T02:00:00,138.3,29.6,强热带风暴(STS),10.0,25.0,,,988.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,300.0,60.0
200504,,纳沙,Nesat,,,,[],2005-06-10T08:00:00,138.8,30.4,强热带风暴(STS),10.0,25.0,,,988.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,300.0,60.0
200504,,纳沙,Nesat,,,,[],2005-06-10T14:00:00,139.4,30.9,热带风暴(TS),9.0,23.0,,,990.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,,
200504,,纳沙,Nesat,,,,[],2005-06-10T20:00:00,141.4,31.3,热带风暴(TS),8.0,18.0,,,995.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,250.0,
200504,,纳沙,Nesat,,,,[],2005-06-11T02:00:00,142.0,32.7,热带风暴(TS),8.0,18.0,,,995.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,250.0,
200504,,纳沙,Nesat,,,,[],2005-06-11T08:00:00,142.6,34.3,热带风暴(TS),8.0,18.0,,,995.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,250.0,
200504,,纳沙,Nesat,,,,[],2005-06-11T14:00:00,147.2,36.3,热带风暴(TS),8.0,18.0,,,995.0,,,,,,,,,0.0,2005-06-01T08:00:00,2005-06-11T14:00:00,,,200.0,
200505,,海棠,Haitang,,,,[],2005-07-12T14:00:00,150.9,23.4,热带风暴(TS),8.0,18.0,,,1000.0,,,,,,,,,0.0,2005-07-12T14:00:00,2005-07-20T17:00:00,,,,
200505,,海棠,Haitang,,,,[],2005-07-12T20:00:00,150.4,23.2,热带风暴(TS),8.0,20.0,,,1000.0,,,,,,,,,0.0,2005-07-12T14:00:00,2005-07-20T17:00:00,,,150.0,
200505,,海棠,Haitang,,,,[],2005-07-13T02:00:00,150.0,23.1,热带风暴(TS),8.0,20.0,,,998.0,,,,,,,,,0.0,2005-07-12T14:00:00,2005-07-20T17:00:00,,,180.0,
200505,,海棠,Haitang,,,,[],2005-07-13T08:00:00,149.4,23.0,热带风暴(TS),8.0,20.0,,,998.0,,,,,,,,,0.0,2005-07-12T14:00:00,2005-07-20T17:00:00,,,,
200505,,海棠,Haitang,,,,[],2005-07-13T14:00:00,148.3,22.3,热带风暴(TS),8.0,20.0,,,998.0,,,,,,,,,0.0,2005-07-12T14:00:00,2005-07-20T17:00:00,,,180.0,
200505,,海棠,Haitang,,,,[],2005-07-13T20:00:00,147.1,21.7,强热带风暴(STS),10.0,25.0,,,985.0,,,,,,,,,0.0,2005-07-12T14:00:00,2005-07-20T17:00:00,,,250.0,50.0
200505,,海棠,Haitang,,,,[],2005-07-14T02:00:00,146.0,21.3,强热带风暴(STS),11.0,30.0,,,980.0,,,,,,,,,0.0,2005-07-12T14:00:00,2005-07-20T17:00:00,,,300.0,80.0
200505,,海棠,Haitang,,,,[],2005-07-14T08:00:00,144.6,20.7,强热带风暴(STS),11.0,30.0,,,980.0,,,,,,,,,0.0,2005-07-12T14:00:00,2005-07-20T17:00:00,,,300.0,80.0
200505,,海棠,Haitang,,,,[],2005-07-14T14:00:00,142.8,20.2,台风(TY),12.0,33.0,,,975.0,,,,,,,,,0.0,2005-07-12T14:00:00,2005-07-20T17:00:00,,,300.0,100.0
200505,,海棠,Haitang,,,,[],2005-07-14T20:00:00,141.5,19.6,台风(TY),12.0,35.0,,,965.0,,,,,,,,,0.0,2005-07-12T14:00:00,2005-07-20T17:00:00,,,300.0,100.0
200505,,海棠,Haitang,,,,[],2005-07-15T02:00:00,139.3,19.5,台风(TY),12.0,35.0,,,965.0,,,,,,,,,0.0,2005-07-12T14:00:00,2005-07-20T17:00:00,,,350.0,120.0
200505,,海棠,Haitang,,,,[],2005-07-15T08:00:00,136.9,19.3,台风(TY),13.0,40.0,,,960.0,,,,,,,,,0.0,2005-07-12T14:00:00,2005-07-20T17:00:00,,,350.0,120.0
200505,,海棠,Haitang,,,,[],2005-07-15T14:00:00,135.0,19.0,强台风(STY),14.0,45.0,,,955.0,,,,,,,,,0.0,2005-07-12T14:00:00,2005-07-20T17:00:00,,,500.0,200.0
200505,,海棠,Haitang,,,,[],2005-07-15T20:00:00,133.6,19.2,强台风(STY),14.0,45.0,,,945.0,,,,,,,,,0.0,2005-07-12T14:00:00,2005-07-20T17:00:00,,,500.0,200.0
200505,,海棠,Haitang,,,,[],2005-07-16T02:00:00,131.9,19.5,强台风(STY),14.0,45.0,,,945.0,,,,,,,,,0.0,2005-07-12T14:00:00,2005-07-20T17:00:00,,,,
200505,,海棠,Haitang,,,,[],2005-07-16T08:00:00,130.4,19.9,强台风(STY),15.0,50.0,,,940.0,,,,,,,,,0.0,2005-07-12T14:00:00,2005-07-20T17:00:00,,,500.0,200.0
200505,,海棠,Haitang,,,,[],2005-07-16T11:00:00,129.7,20.1,强台风(STY),15.0,50.0,,,940.0,,,,,,,,,0.0,2005-07-12T14:00:00,2005-07-20T17:00:00,,,500.0,200.0
200505,,海棠,Haitang,,,,[],2005-07-16T14:00:00,129.1,20.3,超强台风(Super TY),16.0,55.0,,,930.0,,,,,,,,,0.0,2005-07-12T14:00:00,2005-07-20T17:00:00,,,550.0,220.0
200505,,海棠,Haitang,,,,[],2005-07-16T17:00:00,128.5,20.6,超强台风(Super TY),17.0,60.0,,,920.0,,,,,,,,,0.0,2005-07-12T14:00:00,2005-07-20T17:00:00,,,550.0,230.0
200505,,海棠,Haitang,,,,[],2005-07-16T20:00:00,127.7,20.7,超强台风(Super TY),17.0,65.0,,,910.0,,,,,,,,,0.0,2005-07-12T14:00:00,2005-07-20T17:00:00,,,550.0,250.0
