tfbh,ident,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,radius7_quad,radius10_quad,radius12_quad,remark,forecast
198101,198101,-,Gerald,0,1981-04-14T14:00:00,1981-04-20T14:00:00,[],1981-04-17T02:00:00,146.6,8.3,强热带风暴(STS),11,30,,,982,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198101,198101,-,Gerald,0,1981-04-14T14:00:00,1981-04-20T14:00:00,[],1981-04-17T08:00:00,146.0,9.0,强热带风暴(STS),11,30,,,985,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198101,198101,-,Gerald,0,1981-04-14T14:00:00,1981-04-20T14:00:00,[],1981-04-17T14:00:00,145.9,10.1,强热带风暴(STS),10,25,,,989,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198101,198101,-,Gerald,0,1981-04-14T14:00:00,1981-04-20T14:00:00,[],1981-04-17T20:00:00,145.9,11.1,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198101,198101,-,Gerald,0,1981-04-14T14:00:00,1981-04-20T14:00:00,[],1981-04-18T02:00:00,145.6,11.6,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198101,198101,-,Gerald,0,1981-04-14T14:00:00,1981-04-20T14:00:00,[],1981-04-18T08:00:00,145.7,12.2,热带风暴(TS),8,20,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198101,198101,-,Gerald,0,1981-04-14T14:00:00,1981-04-20T14:00:00,[],1981-04-18T14:00:00,146.0,12.8,热带风暴(TS),8,20,,,991,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198101,198101,-,Gerald,0,1981-04-14T14:00:00,1981-04-20T14:00:00,[],1981-04-18T20:00:00,146.2,13.2,热带风暴(TS),8,20,,,991,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198101,198101,-,Gerald,0,1981-04-14T14:00:00,1981-04-20T14:00:00,[],1981-04-19T02:00:00,146.8,14.0,热带风暴(TS),8,20,,,992,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198101,198101,-,Gerald,0,1981-04-14T14:00:00,1981-04-20T14:00:00,[],1981-04-19T08:00:00,147.0,14.7,热带风暴(TS),8,20,,,992,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198101,198101,-,Gerald,0,1981-04-14T14:00:00,1981-04-20T14:00:00,[],1981-04-19T14:00:00,147.3,15.3,热带风暴(TS),8,20,,,993,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198101,198101,-,Gerald,0,1981-04-14T14:00:00,1981-04-20T14:00:00,[],1981-04-19T20:00:00,148.1,16.2,热带低压(TD),7,15,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198101,198101,-,Gerald,0,1981-04-14T14:00:00,1981-04-20T14:00:00,[],1981-04-20T02:00:00,150.5,17.7,热带低压(TD),7,15,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198101,198101,-,Gerald,0,1981-04-14T14:00:00,1981-04-20T14:00:00,[],1981-04-20T08:00:00,151.5,17.8,热带低压(TD),6,12,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198101,198101,-,Gerald,0,1981-04-14T14:00:00,1981-04-20T14:00:00,[],1981-04-20T14:00:00,152.1,17.9,热带低压(TD),6,12,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-04-29T08:00:00,162.8,5.5,,5,10,,,1003,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-04-29T14:00:00,162.5,5.8,热带低压(TD),6,12,,,1003,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-04-29T20:00:00,162.3,6.1,热带低压(TD),6,12,,,1003,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-04-30T02:00:00,162.0,6.6,热带低压(TD),7,15,,,1003,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-04-30T08:00:00,161.5,7.1,热带低压(TD),7,15,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-04-30T14:00:00,160.7,7.6,热带低压(TD),7,15,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-04-30T20:00:00,159.6,8.1,热带低压(TD),7,15,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-01T02:00:00,158.6,8.6,热带低压(TD),7,15,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-01T08:00:00,157.4,9.1,热带风暴(TS),8,20,,,1001,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-01T14:00:00,156.2,9.3,热带风暴(TS),8,20,,,1001,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-01T20:00:00,155.2,9.3,热带风暴(TS),8,20,,,1001,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-02T02:00:00,154.0,9.2,热带风暴(TS),8,20,,,1001,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-02T08:00:00,153.3,9.6,热带风暴(TS),8,20,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-02T14:00:00,152.7,9.8,热带风暴(TS),8,20,,,997,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-02T20:00:00,152.0,10.0,热带风暴(TS),8,20,,,997,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-03T02:00:00,151.3,10.0,热带风暴(TS),8,20,,,997,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-03T08:00:00,151.0,10.1,热带风暴(TS),8,20,,,997,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-03T14:00:00,150.7,10.3,热带风暴(TS),8,20,,,997,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-03T20:00:00,150.5,11.1,热带风暴(TS),8,20,,,997,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-04T02:00:00,151.0,11.5,热带风暴(TS),8,20,,,997,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-04T08:00:00,150.9,11.1,热带风暴(TS),8,20,,,997,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-04T14:00:00,150.5,11.1,热带风暴(TS),8,20,,,997,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-04T20:00:00,150.2,11.2,热带风暴(TS),8,20,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-05T02:00:00,150.0,11.4,热带风暴(TS),8,20,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-05T08:00:00,149.7,11.3,热带风暴(TS),8,20,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-05T14:00:00,149.8,11.2,热带风暴(TS),8,20,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-05T20:00:00,149.5,12.0,热带风暴(TS),8,20,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-06T02:00:00,149.0,12.1,热带风暴(TS),8,20,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-06T08:00:00,148.6,11.7,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-06T14:00:00,148.0,11.7,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-06T20:00:00,147.4,11.8,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-07T02:00:00,146.9,11.9,热带低压(TD),6,12,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-07T08:00:00,146.4,12.0,,5,10,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-07T14:00:00,145.5,12.0,,5,10,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-07T20:00:00,144.7,12.0,,5,10,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-08T02:00:00,143.9,12.0,,5,10,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-08T08:00:00,143.2,12.0,,5,10,,,1007,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198102,,-,Holly,0,1981-04-29T08:00:00,1981-05-08T14:00:00,[],1981-05-08T14:00:00,142.0,12.0,,5,10,,,1007,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198103,,-,Ike,0,1981-06-07T20:00:00,1981-06-17T20:00:00,[],1981-06-07T20:00:00,118.3,17.3,,5,10,,,1003,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198103,,-,Ike,0,1981-06-07T20:00:00,1981-06-17T20:00:00,[],1981-06-08T02:00:00,117.3,17.4,,5,10,,,1003,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198103,,-,Ike,0,1981-06-07T20:00:00,1981-06-17T20:00:00,[],1981-06-08T08:00:00,116.5,17.8,热带低压(TD),6,12,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198103,,-,Ike,0,1981-06-07T20:00:00,1981-06-17T20:00:00,[],1981-06-08T14:00:00,115.9,17.9,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198103,,-,Ike,0,1981-06-07T20:00:00,1981-06-17T20:00:00,[],1981-06-08T20:00:00,115.0,18.0,热带低压(TD),7,15,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198103,,-,Ike,0,1981-06-07T20:00:00,1981-06-17T20:00:00,[],1981-06-09T02:00:00,113.3,17.9,热带低压(TD),7,15,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198103,,-,Ike,0,1981-06-07T20:00:00,1981-06-17T20:00:00,[],1981-06-09T08:00:00,112.0,17.3,热带低压(TD),7,15,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198103,,-,Ike,0,1981-06-07T20:00:00,1981-06-17T20:00:00,[],1981-06-09T14:00:00,111.8,17.2,热带风暴(TS),8,20,,,996,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198103,,-,Ike,0,1981-06-07T20:00:00,1981-06-17T20:00:00,[],1981-06-09T20:00:00,111.5,17.0,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198103,,-,Ike,0,1981-06-07T20:00:00,1981-06-17T20:00:00,[],1981-06-10T02:00:00,111.2,17.1,强热带风暴(STS),10,25,,,993,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198103,,-,Ike,0,1981-06-07T20:00:00,1981-06-17T20:00:00,[],1981-06-10T08:00:00,111.0,17.2,强热带风暴(STS),10,25,,,993,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198103,,-,Ike,0,1981-06-07T20:00:00,1981-06-17T20:00:00,[],1981-06-10T14:00:00,110.9,17.4,强热带风暴(STS),10,25,,,993,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198103,,-,Ike,0,1981-06-07T20:00:00,1981-06-17T20:00:00,[],1981-06-10T20:00:00,111.1,17.7,强热带风暴(STS),10,25,,,993,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198103,,-,Ike,0,1981-06-07T20:00:00,1981-06-17T20:00:00,[],1981-06-11T02:00:00,111.4,17.9,强热带风暴(STS),10,25,,,993,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198103,,-,Ike,0,1981-06-07T20:00:00,1981-06-17T20:00:00,[],1981-06-11T08:00:00,111.7,18.1,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198103,,-,Ike,0,1981-06-07T20:00:00,1981-06-17T20:00:00,[],1981-06-11T14:00:00,112.3,18.3,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198103,,-,Ike,0,1981-06-07T20:00:00,1981-06-17T20:00:00,[],1981-06-11T20:00:00,113.0,18.5,强热带风暴(STS),10,25,,,985,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198103,,-,Ike,0,1981-06-07T20:00:00,1981-06-17T20:00:00,[],1981-06-12T02:00:00,113.8,18.8,强热带风暴(STS),10,25,,,985,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198103,,-,Ike,0,1981-06-07T20:00:00,1981-06-17T20:00:00,[],1981-06-12T08:00:00,114.5,19.3,强热带风暴(STS),11,30,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
