tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
201101,艾利,AERE,0,2011-05-07T14:00:00,2011-05-11T20:00:00,[],2011-05-11T01:00:00,124.2,23.0,热带风暴(TS),8,18,北北东,25.0,998,150.0,,,
201101,艾利,AERE,0,2011-05-07T14:00:00,2011-05-11T20:00:00,[],2011-05-11T02:00:00,124.6,23.6,热带风暴(TS),8,18,东北,35.0,998,150.0,,,
201101,艾利,AERE,0,2011-05-07T14:00:00,2011-05-11T20:00:00,[],2011-05-11T03:00:00,124.9,23.8,热带风暴(TS),8,18,东北,35.0,998,150.0,,,
201101,艾利,AERE,0,2011-05-07T14:00:00,2011-05-11T20:00:00,[],2011-05-11T04:00:00,125.2,24.1,热带风暴(TS),8,18,东北,35.0,998,150.0,,,
201101,艾利,AERE,0,2011-05-07T14:00:00,2011-05-11T20:00:00,[],2011-05-11T05:00:00,125.4,24.3,热带风暴(TS),8,18,东北,35.0,998,150.0,,,
201101,艾利,AERE,0,2011-05-07T14:00:00,2011-05-11T20:00:00,[],2011-05-11T06:00:00,125.7,24.6,热带风暴(TS),8,18,东北,40.0,996,150.0,,,
201101,艾利,AERE,0,2011-05-07T14:00:00,2011-05-11T20:00:00,[],2011-05-11T07:00:00,126.0,24.9,热带风暴(TS),8,18,东北,40.0,996,150.0,,,
201101,艾利,AERE,0,2011-05-07T14:00:00,2011-05-11T20:00:00,[],2011-05-11T08:00:00,126.2,25.2,热带风暴(TS),8,18,东北,40.0,996,150.0,,,
201101,艾利,AERE,0,2011-05-07T14:00:00,2011-05-11T20:00:00,[],2011-05-11T09:00:00,126.2,25.4,热带风暴(TS),8,18,东北,40.0,996,150.0,,,
201101,艾利,AERE,0,2011-05-07T14:00:00,2011-05-11T20:00:00,[],2011-05-11T10:00:00,126.5,25.5,热带风暴(TS),8,18,东北,40.0,996,150.0,,,
201101,艾利,AERE,0,2011-05-07T14:00:00,2011-05-11T20:00:00,[],2011-05-11T11:00:00,126.8,25.7,热带风暴(TS),8,18,东北,35.0,996,150.0,,,
201101,艾利,AERE,0,2011-05-07T14:00:00,2011-05-11T20:00:00,[],2011-05-11T12:00:00,126.9,26.0,热带风暴(TS),8,18,东北,35.0,996,150.0,,,
201101,艾利,AERE,0,2011-05-07T14:00:00,2011-05-11T20:00:00,[],2011-05-11T13:00:00,127.2,26.3,热带风暴(TS),8,18,东北,35.0,996,150.0,,,
201101,艾利,AERE,0,2011-05-07T14:00:00,2011-05-11T20:00:00,[],2011-05-11T14:00:00,127.3,26.6,热带风暴(TS),8,18,东北,40.0,996,150.0,,,
201101,艾利,AERE,0,2011-05-07T14:00:00,2011-05-11T20:00:00,[],2011-05-11T17:00:00,128.2,27.2,热带风暴(TS),8,18,东北,40.0,996,150.0,,,
201101,艾利,AERE,0,2011-05-07T14:00:00,2011-05-11T20:00:00,[],2011-05-11T20:00:00,128.8,27.7,热带低压(TD),7,16,东北,40.0,998,150.0,,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-22T02:00:00,137.4,9.4,热带风暴(TS),8,18,西北西,15.0,1000,160.0,,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-22T08:00:00,136.8,9.8,热带风暴(TS),8,18,西北西,15.0,998,180.0,,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-22T14:00:00,136.3,9.9,热带风暴(TS),8,20,西北西,15.0,995,200.0,,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-22T20:00:00,136.1,10.1,热带风暴(TS),9,23,西北西,13.0,990,200.0,,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-23T02:00:00,135.0,10.5,强热带风暴(STS),10,25,西北西,13.0,985,220.0,50.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-23T08:00:00,134.1,10.9,强热带风暴(STS),10,28,西北西,15.0,982,220.0,50.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-23T14:00:00,133.7,11.2,强热带风暴(STS),10,28,西北西,15.0,982,220.0,60.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-23T20:00:00,132.4,11.6,强热带风暴(STS),10,28,西北西,15.0,982,220.0,60.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-24T02:00:00,131.8,11.6,强热带风暴(STS),10,28,西北西,10.0,982,220.0,60.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-24T08:00:00,131.0,11.8,强热带风暴(STS),11,30,西北西,15.0,980,250.0,100.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-24T14:00:00,130.2,12.4,台风(TY),12,33,西北西,15.0,975,250.0,110.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-24T20:00:00,129.5,12.6,台风(TY),12,33,西北西,15.0,975,250.0,110.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-25T02:00:00,128.8,12.4,台风(TY),13,38,西北西,15.0,965,250.0,110.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-25T08:00:00,128.4,12.2,台风(TY),13,38,西北西,15.0,965,250.0,110.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-25T14:00:00,127.9,12.6,强台风(STY),14,42,西北,15.0,955,250.0,110.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-25T17:00:00,127.7,12.8,强台风(STY),14,45,西北,15.0,945,250.0,110.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-25T20:00:00,127.4,13.1,强台风(STY),14,45,西北,15.0,945,250.0,110.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-25T23:00:00,127.3,13.4,强台风(STY),14,45,西北,15.0,945,250.0,110.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-26T02:00:00,127.3,13.8,强台风(STY),14,45,西北,18.0,945,250.0,110.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-26T05:00:00,127.0,14.2,强台风(STY),15,48,西北,18.0,943,250.0,110.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-26T08:00:00,126.6,14.6,超强台风(Super TY),16,52,西北,18.0,935,250.0,110.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-26T11:00:00,126.1,15.1,超强台风(Super TY),16,55,西北,18.0,930,250.0,110.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-26T14:00:00,125.8,15.5,超强台风(Super TY),17,60,西北,20.0,920,300.0,120.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-26T17:00:00,125.5,15.9,超强台风(Super TY),17,60,西北,20.0,920,300.0,120.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-26T20:00:00,125.1,16.2,超强台风(Super TY),17,65,北西北,20.0,910,300.0,120.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-26T23:00:00,124.8,16.6,超强台风(Super TY),17,65,北西北,20.0,910,300.0,120.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-27T02:00:00,124.5,17.2,超强台风(Super TY),17,65,,,910,300.0,120.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-27T05:00:00,124.4,17.5,超强台风(Super TY),17,65,北,15.0,910,300.0,120.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-27T08:00:00,124.0,18.1,超强台风(Super TY),17,65,北西北,18.0,910,300.0,120.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-27T11:00:00,123.7,18.6,超强台风(Super TY),17,57,北西北,20.0,925,300.0,110.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-27T14:00:00,123.4,19.2,超强台风(Super TY),17,57,北,20.0,925,300.0,110.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-27T17:00:00,123.4,19.8,超强台风(Super TY),16,55,北,20.0,930,300.0,110.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-27T20:00:00,123.2,20.3,超强台风(Super TY),16,55,北,20.0,930,300.0,110.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-27T21:00:00,123.1,20.5,超强台风(Super TY),16,55,北,20.0,930,300.0,110.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-27T22:00:00,123.0,20.7,超强台风(Super TY),16,55,北,20.0,930,300.0,110.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-27T23:00:00,123.0,20.9,超强台风(Super TY),16,52,北北东,25.0,935,250.0,100.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-28T00:00:00,123.1,21.1,超强台风(Super TY),16,52,北北东,25.0,935,250.0,100.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-28T01:00:00,123.1,21.3,强台风(STY),15,48,北北东,25.0,945,250.0,100.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-28T02:00:00,123.2,21.4,强台风(STY),14,45,北北东,30.0,945,250.0,100.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-28T03:00:00,123.2,21.7,强台风(STY),14,45,北北东,25.0,945,250.0,100.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-28T04:00:00,123.3,21.9,强台风(STY),14,45,北,25.0,945,250.0,100.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-28T05:00:00,123.4,22.3,强台风(STY),14,45,北北东,25.0,945,250.0,100.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-28T06:00:00,123.5,22.5,强台风(STY),14,45,北北东,28.0,945,250.0,100.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-28T07:00:00,123.6,22.8,强台风(STY),14,45,北北东,30.0,945,250.0,100.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-28T08:00:00,123.8,22.9,强台风(STY),14,45,北北东,30.0,945,250.0,100.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-28T09:00:00,124.1,23.2,强台风(STY),14,42,东北,40.0,955,250.0,100.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-28T10:00:00,124.3,23.5,强台风(STY),14,42,东北,40.0,955,250.0,100.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-28T11:00:00,124.4,23.7,强台风(STY),14,42,东北,40.0,955,250.0,100.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-28T12:00:00,124.6,24.1,强台风(STY),14,42,东北,40.0,955,250.0,100.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-28T13:00:00,124.8,24.5,强台风(STY),14,42,东北,40.0,955,250.0,100.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-28T14:00:00,125.0,24.7,台风(TY),13,40,东北,40.0,960,250.0,100.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-28T15:00:00,125.3,25.1,台风(TY),13,40,东北,40.0,960,250.0,100.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-28T16:00:00,125.5,25.4,台风(TY),13,40,东北,45.0,960,250.0,100.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-28T17:00:00,125.8,25.6,台风(TY),13,38,东北,45.0,960,250.0,80.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-28T18:00:00,126.1,26.1,台风(TY),13,38,东北,45.0,960,250.0,80.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-28T19:00:00,126.4,26.4,台风(TY),13,38,东北,45.0,960,250.0,80.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-28T20:00:00,126.8,26.7,台风(TY),13,38,东北,45.0,960,250.0,80.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-28T21:00:00,126.9,26.7,台风(TY),13,38,东北,45.0,960,250.0,80.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-28T23:00:00,128.1,27.7,台风(TY),12,35,东北,50.0,965,250.0,80.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-29T02:00:00,129.1,28.7,台风(TY),12,35,东北,50.0,965,250.0,80.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-29T05:00:00,130.7,29.9,强热带风暴(STS),11,30,东北,60.0,975,250.0,80.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-29T08:00:00,131.4,30.4,强热带风暴(STS),10,25,东北,60.0,980,230.0,30.0,,
201102,桑达,Songda,0,2011-05-22T02:00:00,2011-05-29T14:00:00,[],2011-05-29T14:00:00,134.1,32.8,热带风暴(TS),9,23,东北东,55.0,985,200.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-09T20:00:00,118.6,16.1,热带低压(TD),7,15,北西,12.0,1001,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-09T23:00:00,118.3,16.4,热带低压(TD),7,15,北西,20.0,1001,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-10T02:00:00,117.9,17.0,热带风暴(TS),8,18,北西北,20.0,1000,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-10T05:00:00,117.7,18.2,热带风暴(TS),8,18,北西北,20.0,998,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-10T06:00:00,117.7,18.2,热带风暴(TS),8,18,北西北,20.0,998,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-10T07:00:00,117.6,18.4,热带风暴(TS),8,18,北西北,20.0,998,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-10T08:00:00,117.4,18.7,热带风暴(TS),8,18,北西北,20.0,998,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-10T09:00:00,117.4,19.0,热带风暴(TS),8,18,北西北,20.0,998,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-10T10:00:00,117.4,19.2,热带风暴(TS),8,18,北西北,20.0,998,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-10T11:00:00,117.4,19.4,热带风暴(TS),8,18,北西北,20.0,998,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-10T12:00:00,117.3,19.7,热带风暴(TS),8,18,北西北,23.0,998,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-10T13:00:00,117.2,20.0,热带风暴(TS),8,18,北西北,23.0,998,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-10T14:00:00,117.1,20.2,热带风暴(TS),8,18,北西北,25.0,998,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-10T15:00:00,117.1,20.3,热带风暴(TS),8,18,北西北,25.0,998,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-10T16:00:00,117.1,20.6,热带风暴(TS),8,20,北西北,30.0,996,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-10T17:00:00,117.0,20.7,热带风暴(TS),8,20,北西北,30.0,996,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-10T18:00:00,117.0,20.9,热带风暴(TS),8,20,北西北,30.0,996,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-10T19:00:00,116.9,21.1,热带风暴(TS),8,20,北西北,30.0,995,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-10T20:00:00,116.9,21.3,热带风暴(TS),8,20,北西北,30.0,994,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-10T21:00:00,116.9,21.5,热带风暴(TS),8,20,北西北,30.0,996,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-10T22:00:00,116.9,21.7,热带风暴(TS),8,18,北西北,25.0,998,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-10T23:00:00,116.9,21.9,热带风暴(TS),8,18,北西北,25.0,998,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-11T00:00:00,116.9,22.1,热带风暴(TS),8,18,北西北,25.0,998,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-11T01:00:00,116.9,22.4,热带风暴(TS),8,18,北西北,30.0,998,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-11T02:00:00,116.9,22.6,热带风暴(TS),8,18,北,25.0,998,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-11T03:00:00,116.8,22.8,热带风暴(TS),8,18,北,25.0,998,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-11T04:00:00,116.8,22.9,热带风暴(TS),8,18,北,20.0,998,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-11T05:00:00,116.8,23.0,热带风暴(TS),8,18,北,20.0,998,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-11T06:00:00,116.8,23.2,热带风暴(TS),8,18,北,20.0,998,150.0,,,
201103,莎莉嘉,Sarika,0,2011-06-09T20:00:00,2011-06-11T11:00:00,[],2011-06-11T07:00:00,116.8,23.3,热带风暴(TS),8,18,北,20.0,998,150.0,,,
