tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,radius7_quad,radius10_quad,radius12_quad,remark,forecast
198001,-,Dom,0,1980-05-07T20:00:00,1980-05-20T20:00:00,[],1980-05-07T20:00:00,144.6,9.6,,5,10,,,1007,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198001,-,Dom,0,1980-05-07T20:00:00,1980-05-20T20:00:00,[],1980-05-08T02:00:00,143.4,9.0,,5,10,,,1007,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198001,-,Dom,0,1980-05-07T20:00:00,1980-05-20T20:00:00,[],1980-05-08T08:00:00,142.4,8.5,热带低压(TD),6,12,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198001,-,Dom,0,1980-05-07T20:00:00,1980-05-20T20:00:00,[],1980-05-08T14:00:00,141.8,8.2,热带低压(TD),6,12,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198001,-,Dom,0,1980-05-07T20:00:00,1980-05-20T20:00:00,[],1980-05-08T20:00:00,141.0,7.9,热带低压(TD),6,12,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198001,-,Dom,0,1980-05-07T20:00:00,1980-05-20T20:00:00,[],1980-05-09T02:00:00,140.1,7.7,热带低压(TD),6,12,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198001,-,Dom,0,1980-05-07T20:00:00,1980-05-20T20:00:00,[],1980-05-09T08:00:00,139.1,7.7,热带低压(TD),7,15,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198001,-,Dom,0,1980-05-07T20:00:00,1980-05-20T20:00:00,[],1980-05-09T14:00:00,138.1,8.0,热带低压(TD),7,15,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198001,-,Dom,0,1980-05-07T20:00:00,1980-05-20T20:00:00,[],1980-05-09T20:00:00,137.2,8.4,热带低压(TD),7,15,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198001,-,Dom,0,1980-05-07T20:00:00,1980-05-20T20:00:00,[],1980-05-10T02:00:00,136.3,9.2,热带低压(TD),7,15,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198001,-,Dom,0,1980-05-07T20:00:00,1980-05-20T20:00:00,[],1980-05-10T08:00:00,135.5,10.0,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198001,-,Dom,0,1980-05-07T20:00:00,1980-05-20T20:00:00,[],1980-05-10T14:00:00,134.7,10.3,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198001,-,Dom,0,1980-05-07T20:00:00,1980-05-20T20:00:00,[],1980-05-10T20:00:00,133.5,11.1,热带低压(TD),7,15,,,999,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198001,-,Dom,0,1980-05-07T20:00:00,1980-05-20T20:00:00,[],1980-05-11T02:00:00,132.5,11.4,热带低压(TD),7,15,,,999,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198001,-,Dom,0,1980-05-07T20:00:00,1980-05-20T20:00:00,[],1980-05-11T08:00:00,131.4,11.8,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
198001,-,Dom,0,1980-05-07T20:00:00,1980-05-20T20:00:00,[],1980-05-11T14:00:00,130.3,12.1,热带风暴(TS),8,20,,,993,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
