tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,radius7_quad,radius10_quad,radius12_quad,remark,forecast,ident,isCurrent,beginTime,endTime,moveDir,moveSpeed,r7,r10,r12,r7Quad,r10Quad,r12Quad
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-08T20:00:00,145.4,8.3,,0,0,,,1005,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-09T02:00:00,144.4,8.3,,0,0,,,1005,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-09T08:00:00,143.5,8.3,,0,0,,,1005,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-09T14:00:00,142.6,8.3,热带低压(TD),7,15,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-09T20:00:00,141.8,8.3,热带低压(TD),7,15,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-10T02:00:00,141.0,8.3,热带低压(TD),7,15,,,1003,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-10T08:00:00,140.1,8.3,热带低压(TD),7,15,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-10T14:00:00,139.1,8.4,热带低压(TD),7,15,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-10T20:00:00,138.0,8.5,热带低压(TD),7,15,,,1001,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-11T02:00:00,137.0,9.0,热带低压(TD),7,15,,,1001,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-11T08:00:00,136.0,9.7,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-11T14:00:00,135.3,10.5,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-11T20:00:00,134.6,11.4,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-12T02:00:00,133.6,12.2,热带风暴(TS),8,20,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-12T08:00:00,132.4,12.8,热带风暴(TS),8,20,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-12T14:00:00,131.2,13.5,热带风暴(TS),8,20,,,996,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-12T20:00:00,130.1,14.0,强热带风暴(STS),10,25,,,994,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-13T02:00:00,129.3,14.4,强热带风暴(STS),10,25,,,992,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-13T08:00:00,129.0,15.2,强热带风暴(STS),11,30,,,988,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-13T14:00:00,128.9,16.1,台风(TY),12,35,,,982,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-13T20:00:00,128.1,16.9,台风(TY),12,35,,,981,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-14T02:00:00,127.2,18.2,台风(TY),12,35,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-14T08:00:00,126.4,19.3,台风(TY),13,40,,,979,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-14T14:00:00,125.5,20.2,强台风(STY),14,45,,,975,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-14T20:00:00,124.5,21.4,强台风(STY),14,45,,,970,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-15T02:00:00,124.3,22.6,强台风(STY),14,45,,,970,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-15T08:00:00,123.9,23.7,强台风(STY),14,45,,,970,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-15T14:00:00,123.0,24.8,强台风(STY),14,45,,,968,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-15T20:00:00,122.0,25.3,台风(TY),13,40,,,970,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-16T02:00:00,121.0,26.0,台风(TY),13,40,,,978,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-16T08:00:00,120.5,27.0,台风(TY),12,35,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-16T14:00:00,120.4,27.9,强热带风暴(STS),11,30,,,982,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-16T20:00:00,120.7,29.0,强热带风暴(STS),11,30,,,987,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-17T02:00:00,121.3,30.6,强热带风暴(STS),11,30,,,988,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-17T08:00:00,122.3,33.3,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
195901,-,Billie,0.0,1959-07-08T20:00:00,1959-07-20T02:00:00,"[{'position': '浙江省.温州市.苍南县.霞关镇', 'land_time': '1959/7/16 8:00:00', 'lng': 120.480673, 'lat': 27.173946}]",1959-07-17T14:00:00,123.6,35.7,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
