tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,radius7_quad,radius10_quad,radius12_quad,remark,forecast
201301,清松,Sonamu,0,2013-01-03T17:00:00,2013-01-08T08:00:00,[],2013-01-03T17:00:00,120.6,9.4,热带低压(TD),7,15,西,25.0,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201301,清松,Sonamu,0,2013-01-03T17:00:00,2013-01-08T08:00:00,[],2013-01-03T20:00:00,119.5,9.1,热带风暴(TS),8,18,西,25.0,1002,150.0,0.0,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201301,清松,Sonamu,0,2013-01-03T17:00:00,2013-01-08T08:00:00,[],2013-01-03T23:00:00,118.5,9.1,热带风暴(TS),8,18,西,25.0,1002,150.0,0.0,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201301,清松,Sonamu,0,2013-01-03T17:00:00,2013-01-08T08:00:00,[],2013-01-04T02:00:00,116.5,8.9,热带风暴(TS),8,18,西西南,20.0,1002,150.0,0.0,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201301,清松,Sonamu,0,2013-01-03T17:00:00,2013-01-08T08:00:00,[],2013-01-04T05:00:00,116.5,8.9,热带风暴(TS),8,18,西西南,20.0,1002,150.0,0.0,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201301,清松,Sonamu,0,2013-01-03T17:00:00,2013-01-08T08:00:00,[],2013-01-04T08:00:00,116.3,8.7,热带风暴(TS),8,18,西西南,20.0,1002,150.0,0.0,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201301,清松,Sonamu,0,2013-01-03T17:00:00,2013-01-08T08:00:00,[],2013-01-04T11:00:00,115.8,8.6,热带风暴(TS),8,18,西西南,20.0,1002,150.0,0.0,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201301,清松,Sonamu,0,2013-01-03T17:00:00,2013-01-08T08:00:00,[],2013-01-04T14:00:00,115.6,8.6,热带风暴(TS),8,20,西西南,19.0,1000,150.0,0.0,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201301,清松,Sonamu,0,2013-01-03T17:00:00,2013-01-08T08:00:00,[],2013-01-04T17:00:00,114.7,8.7,热带风暴(TS),8,20,西,20.0,998,150.0,0.0,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201301,清松,Sonamu,0,2013-01-03T17:00:00,2013-01-08T08:00:00,[],2013-01-04T20:00:00,114.0,9.0,热带风暴(TS),8,20,西,20.0,998,150.0,0.0,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201301,清松,Sonamu,0,2013-01-03T17:00:00,2013-01-08T08:00:00,[],2013-01-04T23:00:00,113.2,9.0,热带风暴(TS),8,20,西,20.0,998,150.0,0.0,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201301,清松,Sonamu,0,2013-01-03T17:00:00,2013-01-08T08:00:00,[],2013-01-05T02:00:00,113.0,8.7,热带风暴(TS),8,20,西西南,19.0,998,150.0,0.0,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201301,清松,Sonamu,0,2013-01-03T17:00:00,2013-01-08T08:00:00,[],2013-01-05T05:00:00,112.6,8.5,热带风暴(TS),8,20,西西南,16.0,998,150.0,0.0,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201301,清松,Sonamu,0,2013-01-03T17:00:00,2013-01-08T08:00:00,[],2013-01-05T08:00:00,111.9,8.3,热带风暴(TS),9,23,西西南,10.0,992,180.0,0.0,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201301,清松,Sonamu,0,2013-01-03T17:00:00,2013-01-08T08:00:00,[],2013-01-05T11:00:00,111.5,8.0,热带风暴(TS),9,23,西西南,13.0,992,180.0,0.0,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
201301,清松,Sonamu,0,2013-01-03T17:00:00,2013-01-08T08:00:00,[],2013-01-05T14:00:00,111.4,7.9,热带风暴(TS),9,23,西,12.0,992,180.0,0.0,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,
