tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,radius7_quad,radius10_quad,radius12_quad,remark,forecast,ident,isCurrent,beginTime,endTime,moveDir,moveSpeed,r7,r10,r12,r7Quad,r10Quad,r12Quad
196101,-,Rita,0.0,1961-01-13T20:00:00,1961-01-20T14:00:00,[],1961-01-13T20:00:00,141.0,7.0,,0,0,,,1005,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196101,-,Rita,0.0,1961-01-13T20:00:00,1961-01-20T14:00:00,[],1961-01-14T02:00:00,139.4,7.3,,0,0,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196101,-,Rita,0.0,1961-01-13T20:00:00,1961-01-20T14:00:00,[],1961-01-14T08:00:00,137.6,7.5,,0,0,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196101,-,Rita,0.0,1961-01-13T20:00:00,1961-01-20T14:00:00,[],1961-01-14T14:00:00,136.5,7.6,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196101,-,Rita,0.0,1961-01-13T20:00:00,1961-01-20T14:00:00,[],1961-01-14T20:00:00,135.4,8.0,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196101,-,Rita,0.0,1961-01-13T20:00:00,1961-01-20T14:00:00,[],1961-01-15T02:00:00,133.9,8.4,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196101,-,Rita,0.0,1961-01-13T20:00:00,1961-01-20T14:00:00,[],1961-01-15T08:00:00,132.6,9.1,热带低压(TD),7,15,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196101,-,Rita,0.0,1961-01-13T20:00:00,1961-01-20T14:00:00,[],1961-01-15T14:00:00,132.3,9.4,热带低压(TD),7,15,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196101,-,Rita,0.0,1961-01-13T20:00:00,1961-01-20T14:00:00,[],1961-01-15T20:00:00,132.1,9.7,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196101,-,Rita,0.0,1961-01-13T20:00:00,1961-01-20T14:00:00,[],1961-01-16T02:00:00,131.9,9.9,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196101,-,Rita,0.0,1961-01-13T20:00:00,1961-01-20T14:00:00,[],1961-01-16T08:00:00,131.8,10.2,热带风暴(TS),8,20,,,999,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196101,-,Rita,0.0,1961-01-13T20:00:00,1961-01-20T14:00:00,[],1961-01-16T14:00:00,131.8,10.6,热带风暴(TS),8,20,,,996,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196101,-,Rita,0.0,1961-01-13T20:00:00,1961-01-20T14:00:00,[],1961-01-16T20:00:00,132.1,11.1,热带风暴(TS),8,20,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196101,-,Rita,0.0,1961-01-13T20:00:00,1961-01-20T14:00:00,[],1961-01-17T02:00:00,132.5,11.5,热带风暴(TS),8,20,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196101,-,Rita,0.0,1961-01-13T20:00:00,1961-01-20T14:00:00,[],1961-01-17T08:00:00,133.2,11.8,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196101,-,Rita,0.0,1961-01-13T20:00:00,1961-01-20T14:00:00,[],1961-01-17T14:00:00,133.9,12.0,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196101,-,Rita,0.0,1961-01-13T20:00:00,1961-01-20T14:00:00,[],1961-01-17T20:00:00,134.7,12.2,热带低压(TD),7,15,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196101,-,Rita,0.0,1961-01-13T20:00:00,1961-01-20T14:00:00,[],1961-01-18T02:00:00,135.5,12.3,热带低压(TD),7,15,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
