tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,radius7_quad,radius10_quad,radius12_quad,remark,forecast,ident,isCurrent,beginTime,endTime,moveDir,moveSpeed,r7,r10,r12,r7Quad,r10Quad,r12Quad
196001,-,Mary,0.0,1960-06-02T14:00:00,1960-06-18T02:00:00,"[{'position': '广东省.珠海市.香洲区.万山', 'land_time': '1960/6/9 2:00:00', 'lng': 113.720584, 'lat': 21.927445}]",1960-06-02T14:00:00,115.4,17.8,,5,9,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196001,-,Mary,0.0,1960-06-02T14:00:00,1960-06-18T02:00:00,"[{'position': '广东省.珠海市.香洲区.万山', 'land_time': '1960/6/9 2:00:00', 'lng': 113.720584, 'lat': 21.927445}]",1960-06-02T20:00:00,116.5,17.4,热带低压(TD),6,12,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196001,-,Mary,0.0,1960-06-02T14:00:00,1960-06-18T02:00:00,"[{'position': '广东省.珠海市.香洲区.万山', 'land_time': '1960/6/9 2:00:00', 'lng': 113.720584, 'lat': 21.927445}]",1960-06-03T02:00:00,116.9,16.4,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196001,-,Mary,0.0,1960-06-02T14:00:00,1960-06-18T02:00:00,"[{'position': '广东省.珠海市.香洲区.万山', 'land_time': '1960/6/9 2:00:00', 'lng': 113.720584, 'lat': 21.927445}]",1960-06-03T08:00:00,116.7,15.6,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196001,-,Mary,0.0,1960-06-02T14:00:00,1960-06-18T02:00:00,"[{'position': '广东省.珠海市.香洲区.万山', 'land_time': '1960/6/9 2:00:00', 'lng': 113.720584, 'lat': 21.927445}]",1960-06-03T14:00:00,116.0,15.3,热带风暴(TS),8,20,,,999,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196001,-,Mary,0.0,1960-06-02T14:00:00,1960-06-18T02:00:00,"[{'position': '广东省.珠海市.香洲区.万山', 'land_time': '1960/6/9 2:00:00', 'lng': 113.720584, 'lat': 21.927445}]",1960-06-03T20:00:00,115.3,15.4,热带风暴(TS),8,20,,,996,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196001,-,Mary,0.0,1960-06-02T14:00:00,1960-06-18T02:00:00,"[{'position': '广东省.珠海市.香洲区.万山', 'land_time': '1960/6/9 2:00:00', 'lng': 113.720584, 'lat': 21.927445}]",1960-06-04T02:00:00,114.6,15.5,强热带风暴(STS),10,25,,,994,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196001,-,Mary,0.0,1960-06-02T14:00:00,1960-06-18T02:00:00,"[{'position': '广东省.珠海市.香洲区.万山', 'land_time': '1960/6/9 2:00:00', 'lng': 113.720584, 'lat': 21.927445}]",1960-06-04T08:00:00,113.6,15.6,强热带风暴(STS),11,30,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196001,-,Mary,0.0,1960-06-02T14:00:00,1960-06-18T02:00:00,"[{'position': '广东省.珠海市.香洲区.万山', 'land_time': '1960/6/9 2:00:00', 'lng': 113.720584, 'lat': 21.927445}]",1960-06-04T14:00:00,113.0,15.8,强热带风暴(STS),11,30,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196001,-,Mary,0.0,1960-06-02T14:00:00,1960-06-18T02:00:00,"[{'position': '广东省.珠海市.香洲区.万山', 'land_time': '1960/6/9 2:00:00', 'lng': 113.720584, 'lat': 21.927445}]",1960-06-04T20:00:00,112.3,15.9,台风(TY),12,35,,,985,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
