tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
200801,浣熊,Neoguri,0,2008-04-15T14:00:00,2008-04-20T02:00:00,[],2008-04-15T14:00:00,116.3,10.5,热带风暴(TS),8.0,18.0,,,998.0,120.0,,,
200801,浣熊,Neoguri,0,2008-04-15T14:00:00,2008-04-20T02:00:00,[],2008-04-15T20:00:00,115.4,11.0,热带风暴(TS),8.0,18.0,,,998.0,150.0,,,
200801,浣熊,Neoguri,0,2008-04-15T14:00:00,2008-04-20T02:00:00,[],2008-04-16T02:00:00,114.3,12.8,热带风暴(TS),9.0,23.0,西北西,15.0,990.0,200.0,,,
200801,浣熊,Neoguri,0,2008-04-15T14:00:00,2008-04-20T02:00:00,[],2008-04-16T08:00:00,113.2,13.1,强热带风暴(STS),10.0,25.0,西北西,15.0,985.0,200.0,,,
200801,浣熊,Neoguri,0,2008-04-15T14:00:00,2008-04-20T02:00:00,[],2008-04-16T14:00:00,112.5,13.4,台风(TY),12.0,33.0,西北,15.0,975.0,260.0,80.0,,
200801,浣熊,Neoguri,0,2008-04-15T14:00:00,2008-04-20T02:00:00,[],2008-04-16T20:00:00,112.5,13.7,台风(TY),12.0,35.0,西北,15.0,970.0,260.0,100.0,,
200801,浣熊,Neoguri,0,2008-04-15T14:00:00,2008-04-20T02:00:00,[],2008-04-17T02:00:00,112.3,14.7,台风(TY),12.0,35.0,,,970.0,260.0,100.0,,
200801,浣熊,Neoguri,0,2008-04-15T14:00:00,2008-04-20T02:00:00,[],2008-04-17T05:00:00,112.3,14.9,台风(TY),12.0,35.0,,,970.0,260.0,100.0,,
200801,浣熊,Neoguri,0,2008-04-15T14:00:00,2008-04-20T02:00:00,[],2008-04-17T08:00:00,112.1,15.2,台风(TY),12.0,35.0,,,970.0,260.0,100.0,,
200801,浣熊,Neoguri,0,2008-04-15T14:00:00,2008-04-20T02:00:00,[],2008-04-17T11:00:00,112.1,15.5,台风(TY),12.0,35.0,西北北,10.0,970.0,260.0,100.0,,
200801,浣熊,Neoguri,0,2008-04-15T14:00:00,2008-04-20T02:00:00,[],2008-04-17T14:00:00,112.0,15.8,台风(TY),13.0,38.0,西北北,10.0,965.0,300.0,100.0,,
200801,浣熊,Neoguri,0,2008-04-15T14:00:00,2008-04-20T02:00:00,[],2008-04-17T16:00:00,111.9,16.0,台风(TY),13.0,38.0,西北北,10.0,965.0,300.0,100.0,,
200801,浣熊,Neoguri,0,2008-04-15T14:00:00,2008-04-20T02:00:00,[],2008-04-17T17:00:00,111.9,16.2,台风(TY),13.0,38.0,西北北,10.0,965.0,300.0,100.0,,
