tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,radius7_quad,radius10_quad,radius12_quad,remark,forecast,ident,isCurrent,beginTime,endTime,moveDir,moveSpeed,r7,r10,r12,r7Quad,r10Quad,r12Quad
196201,-,Hope,0.0,1962-05-15T02:00:00,1962-05-28T08:00:00,[],1962-05-15T02:00:00,132.3,7.4,,0,0,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196201,-,Hope,0.0,1962-05-15T02:00:00,1962-05-28T08:00:00,[],1962-05-15T08:00:00,131.4,7.7,,0,0,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196201,-,Hope,0.0,1962-05-15T02:00:00,1962-05-28T08:00:00,[],1962-05-15T14:00:00,130.6,8.0,,0,0,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196201,-,Hope,0.0,1962-05-15T02:00:00,1962-05-28T08:00:00,[],1962-05-15T20:00:00,129.8,8.3,热带低压(TD),7,15,,,1006,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196201,-,Hope,0.0,1962-05-15T02:00:00,1962-05-28T08:00:00,[],1962-05-16T02:00:00,129.0,8.8,热带低压(TD),7,15,,,1005,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196201,-,Hope,0.0,1962-05-15T02:00:00,1962-05-28T08:00:00,[],1962-05-16T08:00:00,128.2,9.2,热带低压(TD),7,15,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196201,-,Hope,0.0,1962-05-15T02:00:00,1962-05-28T08:00:00,[],1962-05-16T14:00:00,127.4,9.7,热带风暴(TS),8,20,,,1003,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196201,-,Hope,0.0,1962-05-15T02:00:00,1962-05-28T08:00:00,[],1962-05-16T20:00:00,126.6,10.1,热带风暴(TS),8,20,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196201,-,Hope,0.0,1962-05-15T02:00:00,1962-05-28T08:00:00,[],1962-05-17T02:00:00,125.8,10.6,强热带风暴(STS),10,25,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196201,-,Hope,0.0,1962-05-15T02:00:00,1962-05-28T08:00:00,[],1962-05-17T08:00:00,125.0,11.0,强热带风暴(STS),10,25,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196201,-,Hope,0.0,1962-05-15T02:00:00,1962-05-28T08:00:00,[],1962-05-17T14:00:00,124.0,11.5,强热带风暴(STS),10,25,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196201,-,Hope,0.0,1962-05-15T02:00:00,1962-05-28T08:00:00,[],1962-05-17T20:00:00,123.2,11.8,强热带风暴(STS),10,25,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196201,-,Hope,0.0,1962-05-15T02:00:00,1962-05-28T08:00:00,[],1962-05-18T02:00:00,122.6,12.5,强热带风暴(STS),10,25,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
196201,-,Hope,0.0,1962-05-15T02:00:00,1962-05-28T08:00:00,[],1962-05-18T08:00:00,122.5,13.5,强热带风暴(STS),10,25,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
