tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast,radius12,radius7_quad,radius10_quad,radius12_quad
201202,珊瑚,Sanvu,0,2012-05-22T08:00:00,2012-05-27T02:00:00,[],2012-05-26T20:00:00,143.5,25.3,台风(TY),12,33,东北,25.0,975,230.0,80.0,,,,,,
201202,珊瑚,Sanvu,0,2012-05-22T08:00:00,2012-05-27T02:00:00,[],2012-05-27T02:00:00,144.0,25.9,强热带风暴(STS),11,30,东北,25.0,980,230.0,80.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-01T14:00:00,125.5,14.9,热带风暴(TS),8,18,西北,18.0,998,180.0,,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-01T20:00:00,125.0,15.7,热带风暴(TS),8,18,北西北,12.0,998,180.0,,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-01T23:00:00,124.7,15.9,热带风暴(TS),8,20,北,10.0,995,180.0,,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-02T02:00:00,124.6,16.1,热带风暴(TS),9,23,北西北,10.0,990,180.0,,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-02T05:00:00,124.5,16.3,热带风暴(TS),9,23,北,10.0,990,180.0,,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-02T08:00:00,124.3,16.6,热带风暴(TS),9,23,西北,10.0,988,180.0,,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-02T11:00:00,124.2,16.9,强热带风暴(STS),10,25,北西北,9.0,985,200.0,50.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-02T14:00:00,124.2,17.2,强热带风暴(STS),11,30,北,10.0,980,230.0,60.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-02T17:00:00,124.3,17.5,台风(TY),12,33,北北东,11.0,975,250.0,70.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-02T20:00:00,124.4,17.6,台风(TY),12,33,北东北,10.0,975,250.0,70.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-02T23:00:00,124.5,17.9,台风(TY),12,33,北东北,10.0,975,250.0,70.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-03T02:00:00,124.6,18.1,台风(TY),12,33,,,975,250.0,70.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-03T05:00:00,124.8,18.4,台风(TY),12,35,,,968,250.0,90.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-03T08:00:00,125.0,18.8,台风(TY),13,38,北北东,13.0,965,250.0,90.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-03T11:00:00,125.0,18.9,台风(TY),13,38,北北东,15.0,965,280.0,100.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-03T14:00:00,125.4,19.3,台风(TY),13,40,北北东,16.0,962,290.0,110.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-03T17:00:00,125.6,19.7,台风(TY),13,40,北北东,18.0,962,290.0,110.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-03T20:00:00,125.6,20.0,台风(TY),13,40,北北东,19.0,962,290.0,110.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-03T23:00:00,125.7,20.5,强台风(STY),14,42,北北东,23.0,960,320.0,150.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-04T02:00:00,125.8,20.9,强台风(STY),14,42,北北东,15.0,960,320.0,150.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-04T05:00:00,125.9,21.2,强台风(STY),14,45,北北东,15.0,950,360.0,160.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-04T08:00:00,126.1,21.6,强台风(STY),14,45,北北东,15.0,950,360.0,160.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-04T11:00:00,126.5,22.2,强台风(STY),14,45,东北,22.0,950,360.0,160.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-04T14:00:00,126.7,22.7,强台风(STY),14,45,北北东,22.0,950,360.0,160.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-04T17:00:00,127.1,23.0,强台风(STY),14,42,北北东,20.0,955,360.0,160.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-04T20:00:00,127.5,23.4,台风(TY),13,38,东北,25.0,965,350.0,120.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-04T23:00:00,128.1,23.6,台风(TY),13,38,东北,25.0,965,350.0,120.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-05T02:00:00,128.5,24.2,台风(TY),13,38,东北,25.0,965,350.0,120.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-05T05:00:00,129.0,25.2,台风(TY),12,35,东北,30.0,970,350.0,120.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-05T08:00:00,130.3,25.9,台风(TY),12,35,东北,35.0,970,350.0,120.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-05T11:00:00,131.2,26.8,台风(TY),12,35,东北,35.0,970,350.0,120.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-05T14:00:00,132.1,27.5,强热带风暴(STS),11,30,东北,35.0,975,350.0,120.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-05T20:00:00,134.0,28.3,强热带风暴(STS),11,30,东北东,60.0,975,350.0,80.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-06T02:00:00,136.4,29.3,强热带风暴(STS),11,30,东北东,60.0,975,350.0,80.0,,,,,,
201203,玛娃,MAWAR,0,2012-06-01T14:00:00,2012-06-06T08:00:00,[],2012-06-06T08:00:00,141.0,31.3,强热带风暴(STS),10,25,东北,50.0,985,320.0,60.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-12T14:00:00,142.6,9.6,热带风暴(TS),8,18,西北西,15.0,1000,60.0,,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-12T20:00:00,141.9,9.7,热带风暴(TS),8,18,西北西,15.0,1000,60.0,,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-13T02:00:00,141.2,9.7,热带风暴(TS),8,18,西北西,14.0,1000,60.0,,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-13T08:00:00,140.8,9.8,热带风暴(TS),9,23,西北西,13.0,990,60.0,,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-13T14:00:00,139.3,9.9,热带风暴(TS),9,23,西北西,15.0,990,80.0,,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-13T20:00:00,137.8,10.9,热带风暴(TS),9,23,西北西,15.0,990,80.0,,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-14T02:00:00,137.0,10.9,热带风暴(TS),9,23,西北西,20.0,990,150.0,,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-14T08:00:00,135.1,11.0,强热带风暴(STS),10,25,西北西,25.0,988,150.0,20.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-14T14:00:00,133.9,10.8,强热带风暴(STS),10,28,西北西,20.0,985,150.0,50.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-14T20:00:00,132.5,10.6,强热带风暴(STS),11,30,西北西,20.0,980,150.0,50.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-15T02:00:00,132.1,10.4,强热带风暴(STS),11,30,西北西,20.0,980,150.0,50.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-15T08:00:00,131.5,10.2,台风(TY),12,33,西北,13.0,975,170.0,70.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-15T14:00:00,131.1,10.5,台风(TY),12,35,西北,13.0,970,180.0,80.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-15T20:00:00,130.9,11.3,台风(TY),12,35,西北,17.0,970,180.0,80.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-16T02:00:00,130.5,11.9,台风(TY),12,35,西北,13.0,970,180.0,80.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-16T08:00:00,130.0,12.9,台风(TY),13,38,西北,20.0,965,200.0,90.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-16T14:00:00,129.5,14.0,强台风(STY),14,45,西北,24.0,950,260.0,110.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-16T17:00:00,129.1,14.4,超强台风(Super TY),16,52,西北,20.0,935,350.0,110.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-16T20:00:00,128.8,14.9,超强台风(Super TY),16,55,北西北,25.0,930,350.0,120.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-16T23:00:00,128.7,15.4,超强台风(Super TY),17,60,北西北,25.0,920,350.0,120.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-17T02:00:00,128.4,16.2,超强台风(Super TY),17,60,北西北,25.0,920,350.0,120.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-17T05:00:00,127.9,16.7,超强台风(Super TY),17,60,北西北,25.0,920,350.0,120.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-17T08:00:00,127.6,17.3,超强台风(Super TY),17,62,北西北,25.0,915,350.0,130.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-17T11:00:00,127.4,17.7,超强台风(Super TY),17,62,北西北,25.0,915,350.0,130.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-17T14:00:00,127.3,18.3,超强台风(Super TY),17,62,北,27.0,915,350.0,130.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-17T17:00:00,127.2,19.1,超强台风(Super TY),17,62,北,27.0,915,350.0,140.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-17T20:00:00,126.9,19.7,超强台风(Super TY),17,62,北,25.0,915,350.0,140.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-17T23:00:00,126.9,20.3,超强台风(Super TY),16,55,北北东,25.0,930,350.0,140.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-18T02:00:00,127.0,20.9,强台风(STY),15,50,北北东,25.0,940,350.0,140.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-18T05:00:00,127.1,21.4,强台风(STY),15,50,北北东,25.0,940,350.0,50.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-18T08:00:00,127.4,22.2,强台风(STY),15,50,北北东,30.0,940,350.0,140.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-18T11:00:00,127.6,23.0,强台风(STY),15,50,北北东,40.0,940,350.0,140.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-18T14:00:00,127.9,23.8,强台风(STY),14,45,北北东,40.0,950,350.0,130.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-18T17:00:00,128.1,24.6,强台风(STY),14,45,北北东,50.0,950,350.0,130.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-18T20:00:00,128.6,25.3,台风(TY),13,40,北北东,48.0,960,350.0,120.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-18T23:00:00,129.4,26.2,台风(TY),13,40,北东北,48.0,960,350.0,120.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-19T02:00:00,130.3,27.3,台风(TY),13,40,北北东,55.0,960,350.0,120.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-19T05:00:00,131.2,28.5,台风(TY),13,40,北北东,58.0,960,350.0,120.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-19T08:00:00,132.0,29.8,台风(TY),12,35,北北东,55.0,965,350.0,120.0,,,,,,
201204,古超,Guchol,0,2012-06-12T14:00:00,2012-06-19T14:00:00,[],2012-06-19T14:00:00,134.7,32.4,台风(TY),12,35,北北东,55.0,965,350.0,120.0,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-17T20:00:00,111.6,19.2,热带低压(TD),7,17,东北东,5.0,990,100.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-17T23:00:00,111.8,19.1,热带风暴(TS),8,18,东北东,10.0,990,100.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T00:00:00,111.9,19.1,热带风暴(TS),8,18,东北东,10.0,990,100.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T01:00:00,112.0,19.1,热带风暴(TS),8,18,东北东,10.0,990,100.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T02:00:00,112.2,19.0,热带风暴(TS),8,18,东北东,10.0,990,100.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T03:00:00,112.2,19.0,热带风暴(TS),8,18,东北东,10.0,990,100.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T04:00:00,112.2,18.9,热带风暴(TS),8,18,东北东,10.0,990,100.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T05:00:00,112.2,18.9,热带风暴(TS),8,18,东北东,10.0,990,100.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T06:00:00,112.2,18.9,热带风暴(TS),8,18,东北东,10.0,990,100.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T07:00:00,112.3,18.9,热带风暴(TS),8,18,东北东,10.0,990,100.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T08:00:00,112.4,18.9,热带风暴(TS),8,18,东北,10.0,990,100.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T09:00:00,112.5,19.0,热带风暴(TS),8,18,北东,10.0,990,100.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T10:00:00,112.6,19.1,热带风暴(TS),8,20,东北,10.0,988,100.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T11:00:00,112.7,19.2,热带风暴(TS),9,23,东北,10.0,986,150.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T12:00:00,112.7,19.2,热带风暴(TS),9,23,东北,5.0,986,150.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T13:00:00,112.7,19.2,热带风暴(TS),9,23,北东,5.0,986,150.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T14:00:00,112.7,19.2,热带风暴(TS),9,23,东北东,15.0,986,200.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T15:00:00,112.7,19.2,热带风暴(TS),9,23,东北东,5.0,986,200.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T16:00:00,112.9,19.1,热带风暴(TS),9,23,东北东,10.0,986,200.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T17:00:00,112.9,19.1,热带风暴(TS),9,23,东北东,10.0,986,200.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T18:00:00,112.9,19.1,热带风暴(TS),9,23,东北东,5.0,986,200.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T19:00:00,113.0,19.1,热带风暴(TS),9,23,东北东,8.0,986,200.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T20:00:00,113.1,19.1,热带风暴(TS),9,23,东北,10.0,986,200.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T21:00:00,113.2,19.2,热带风暴(TS),9,23,东北,10.0,986,200.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T22:00:00,113.2,19.2,热带风暴(TS),9,23,东北,10.0,986,200.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-18T23:00:00,113.3,19.2,热带风暴(TS),9,23,东北,12.0,986,200.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-19T00:00:00,113.5,19.2,热带风暴(TS),9,23,东北,12.0,986,200.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-19T01:00:00,113.7,19.2,热带风暴(TS),9,23,东北,12.0,986,200.0,,,,,,,
201205,泰利,Talim,0,2012-06-17T20:00:00,2012-06-21T05:00:00,[],2012-06-19T02:00:00,113.7,19.2,热带风暴(TS),9,23,东北,12.0,986,200.0,,,,,,,
